2025-04-17 17:46:56,114 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='els', window_size=5, score_thresholds=array([0. , 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1. , 1.1, 1.2,
       1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2. , 2.1, 2.2, 2.3, 2.4, 2.5,
       2.6, 2.7, 2.8, 2.9, 3. , 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8,
       3.9, 4. , 4.1, 4.2, 4.3, 4.4, 4.5, 4.6, 4.7, 4.8, 4.9, 5. , 5.1,
       5.2, 5.3, 5.4, 5.5, 5.6, 5.7, 5.8, 5.9, 6. , 6.1, 6.2, 6.3, 6.4,
       6.5, 6.6, 6.7, 6.8, 6.9, 7. ]), topk_range=range(0, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['strict_deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/els/neighbor_corr_threshold', visual_dir='./visual/els/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-04-17 17:46:56,114 - INFO - 当前评分模式: ['strict_deviation']
2025-04-17 17:46:56,114 - INFO - 
==================================================
2025-04-17 17:46:56,114 - INFO - 开始执行网格搜索...
2025-04-17 17:46:56,117 - INFO - [els-1] Starting grid search...
2025-04-17 17:46:56,816 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.0, threshold=0.0, P=0.2701, R=0.4370, F1=0.3339
2025-04-17 17:47:08,830 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.2, P=0.4286, R=0.2899, F1=0.3459
2025-04-17 17:47:08,838 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.3, P=0.4286, R=0.2899, F1=0.3459
2025-04-17 17:47:08,858 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.4, P=0.4313, R=0.2899, F1=0.3467
2025-04-17 17:47:08,861 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.5, P=0.4295, R=0.2815, F1=0.3401
2025-04-17 17:47:08,891 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.6, P=0.4286, R=0.2773, F1=0.3367
2025-04-17 17:47:08,893 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.7, P=0.4342, R=0.2773, F1=0.3385
2025-04-17 17:47:08,899 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.8, P=0.4305, R=0.2731, F1=0.3342
2025-04-17 17:47:08,919 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.9, P=0.4295, R=0.2689, F1=0.3307
2025-04-17 17:47:08,926 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.0, P=0.4324, R=0.2689, F1=0.3316
2025-04-17 17:47:08,940 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.1, P=0.4324, R=0.2689, F1=0.3316
2025-04-17 17:47:08,941 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.2, P=0.4345, R=0.2647, F1=0.3290
2025-04-17 17:47:08,961 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.3, P=0.4345, R=0.2647, F1=0.3290
2025-04-17 17:47:08,971 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.4, P=0.4345, R=0.2647, F1=0.3290
2025-04-17 17:47:08,983 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.5, P=0.4375, R=0.2647, F1=0.3298
2025-04-17 17:47:09,014 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.6, P=0.4336, R=0.2605, F1=0.3255
2025-04-17 17:47:09,015 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.7, P=0.4336, R=0.2605, F1=0.3255
2025-04-17 17:47:09,015 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.8, P=0.4336, R=0.2605, F1=0.3255
2025-04-17 17:47:09,015 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.9, P=0.4366, R=0.2605, F1=0.3263
2025-04-17 17:47:09,050 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=7.0, P=0.4366, R=0.2605, F1=0.3263
2025-04-17 17:47:09,087 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=0.0, P=0.3527, R=0.3319, F1=0.3420
2025-04-17 17:47:09,102 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=0.1, P=0.3527, R=0.3319, F1=0.3420
2025-04-17 17:47:09,126 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=0.2, P=0.3527, R=0.3319, F1=0.3420
2025-04-17 17:47:09,126 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=0.3, P=0.3527, R=0.3319, F1=0.3420
2025-04-17 17:47:09,126 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=0.4, P=0.3527, R=0.3319, F1=0.3420
2025-04-17 17:47:09,126 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=0.5, P=0.3527, R=0.3319, F1=0.3420
2025-04-17 17:47:09,132 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=0.6, P=0.3527, R=0.3319, F1=0.3420
2025-04-17 17:47:09,156 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=0.7, P=0.3527, R=0.3319, F1=0.3420
2025-04-17 17:47:09,156 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=0.8, P=0.3527, R=0.3319, F1=0.3420
2025-04-17 17:47:09,156 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=0.9, P=0.3527, R=0.3319, F1=0.3420
2025-04-17 17:47:09,158 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=1.0, P=0.3527, R=0.3319, F1=0.3420
2025-04-17 17:47:09,158 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=1.1, P=0.3527, R=0.3319, F1=0.3420
2025-04-17 17:47:09,173 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=1.2, P=0.3527, R=0.3319, F1=0.3420
2025-04-17 17:47:09,222 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=1.3, P=0.3575, R=0.3319, F1=0.3442
2025-04-17 17:47:09,222 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=1.4, P=0.3607, R=0.3319, F1=0.3457
2025-04-17 17:47:09,222 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=1.5, P=0.3662, R=0.3277, F1=0.3459
2025-04-17 17:47:09,222 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=1.6, P=0.3662, R=0.3277, F1=0.3459
2025-04-17 17:47:09,222 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=1.7, P=0.3662, R=0.3277, F1=0.3459
2025-04-17 17:47:09,222 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=1.8, P=0.3662, R=0.3277, F1=0.3459
2025-04-17 17:47:09,226 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=1.9, P=0.3824, R=0.3277, F1=0.3529
2025-04-17 17:47:09,242 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=2.0, P=0.3824, R=0.3277, F1=0.3529
2025-04-17 17:47:09,264 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=2.1, P=0.3900, R=0.3277, F1=0.3562
2025-04-17 17:47:09,270 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=2.2, P=0.3889, R=0.3235, F1=0.3532
2025-04-17 17:47:09,270 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=2.3, P=0.3949, R=0.3235, F1=0.3557
2025-04-17 17:47:09,289 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=2.4, P=0.3949, R=0.3235, F1=0.3557
2025-04-17 17:47:09,295 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=2.5, P=0.3936, R=0.3109, F1=0.3474
2025-04-17 17:47:09,305 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=2.6, P=0.3957, R=0.3109, F1=0.3482
2025-04-17 17:47:09,306 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=2.7, P=0.4000, R=0.3109, F1=0.3499
2025-04-17 17:47:09,328 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=2.8, P=0.4000, R=0.3109, F1=0.3499
2025-04-17 17:47:09,333 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=2.9, P=0.3934, R=0.3025, F1=0.3420
2025-04-17 17:47:09,346 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=3.0, P=0.3978, R=0.3025, F1=0.3437
2025-04-17 17:47:09,371 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=3.1, P=0.3978, R=0.3025, F1=0.3437
2025-04-17 17:47:09,375 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=3.2, P=0.3978, R=0.3025, F1=0.3437
2025-04-17 17:47:09,401 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=3.3, P=0.3978, R=0.3025, F1=0.3437
2025-04-17 17:47:09,402 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=3.4, P=0.3966, R=0.2983, F1=0.3405
2025-04-17 17:47:09,412 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=3.5, P=0.3966, R=0.2983, F1=0.3405
2025-04-17 17:47:09,453 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=3.6, P=0.4011, R=0.2983, F1=0.3422
2025-04-17 17:47:09,465 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=3.7, P=0.4011, R=0.2983, F1=0.3422
2025-04-17 17:47:09,475 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=3.8, P=0.4057, R=0.2983, F1=0.3438
2025-04-17 17:47:09,482 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=3.9, P=0.4104, R=0.2983, F1=0.3455
2025-04-17 17:47:09,504 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=4.0, P=0.4132, R=0.2899, F1=0.3407
2025-04-17 17:47:09,504 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=4.1, P=0.4132, R=0.2899, F1=0.3407
2025-04-17 17:47:09,506 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=4.2, P=0.4157, R=0.2899, F1=0.3416
2025-04-17 17:47:09,506 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=4.3, P=0.4157, R=0.2899, F1=0.3416
2025-04-17 17:47:09,527 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=4.4, P=0.4157, R=0.2899, F1=0.3416
2025-04-17 17:47:09,527 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=4.5, P=0.4182, R=0.2899, F1=0.3424
2025-04-17 17:47:09,529 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=4.6, P=0.4233, R=0.2899, F1=0.3441
2025-04-17 17:47:09,529 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=4.7, P=0.4233, R=0.2899, F1=0.3441
2025-04-17 17:47:09,532 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=4.8, P=0.4233, R=0.2899, F1=0.3441
2025-04-17 17:47:09,570 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=4.9, P=0.4286, R=0.2899, F1=0.3459
2025-04-17 17:47:09,570 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.0, P=0.4286, R=0.2899, F1=0.3459
2025-04-17 17:47:09,587 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.1, P=0.4286, R=0.2899, F1=0.3459
2025-04-17 17:47:09,587 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.2, P=0.4286, R=0.2899, F1=0.3459
2025-04-17 17:47:09,587 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.3, P=0.4286, R=0.2899, F1=0.3459
2025-04-17 17:47:09,587 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.4, P=0.4313, R=0.2899, F1=0.3467
2025-04-17 17:47:09,587 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.5, P=0.4295, R=0.2815, F1=0.3401
2025-04-17 17:47:09,598 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.6, P=0.4286, R=0.2773, F1=0.3367
2025-04-17 17:47:09,630 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.7, P=0.4342, R=0.2773, F1=0.3385
2025-04-17 17:47:09,631 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.8, P=0.4305, R=0.2731, F1=0.3342
2025-04-17 17:47:09,690 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=5.9, P=0.4295, R=0.2689, F1=0.3307
2025-04-17 17:47:09,691 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.0, P=0.4324, R=0.2689, F1=0.3316
2025-04-17 17:47:09,691 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.1, P=0.4324, R=0.2689, F1=0.3316
2025-04-17 17:47:09,691 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.2, P=0.4345, R=0.2647, F1=0.3290
2025-04-17 17:47:09,691 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.3, P=0.4345, R=0.2647, F1=0.3290
2025-04-17 17:47:09,691 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.4, P=0.4345, R=0.2647, F1=0.3290
2025-04-17 17:47:09,691 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.5, P=0.4375, R=0.2647, F1=0.3298
2025-04-17 17:47:09,698 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.6, P=0.4336, R=0.2605, F1=0.3255
2025-04-17 17:47:09,727 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.7, P=0.4336, R=0.2605, F1=0.3255
2025-04-17 17:47:09,728 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.8, P=0.4336, R=0.2605, F1=0.3255
2025-04-17 17:47:09,746 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=6.9, P=0.4366, R=0.2605, F1=0.3263
2025-04-17 17:47:09,779 - INFO - [els-1.txt] mode=strict_deviation, corr_threshold=0.6, threshold=7.0, P=0.4366, R=0.2605, F1=0.3263
2025-04-17 17:47:09,839 - INFO - 
==================================================
2025-04-17 17:47:09,839 - INFO - 开始汇总结果...
2025-04-17 17:47:09,846 - INFO - 
===== Best Results per Dataset =====
  dataset       score_mode  neighbor_param  score_threshold neighbor_selection  precision   recall  f1_score
els-1.txt strict_deviation             0.6              2.1     corr_threshold       0.39 0.327731  0.356164
2025-04-17 17:47:09,846 - INFO - 
===== Overall Metrics =====
Precision: 0.3906  Recall: 0.3279  F1: 0.3565
2025-04-17 17:47:09,846 - INFO - 
【原始汇总指标】
2025-04-17 17:47:09,846 - INFO - 精确率(Precision): 0.3906
2025-04-17 17:47:09,846 - INFO - 召回率(Recall):    0.3279
2025-04-17 17:47:09,846 - INFO - F1值:             0.3565
2025-04-17 17:47:09,846 - INFO - 
==================================================
2025-04-17 17:47:09,846 - INFO - 开始生成可视化结果...
2025-04-17 17:47:09,846 - INFO - 
==================================================
2025-04-17 17:47:09,847 - INFO - 开始数据集可视化: els-1
2025-04-17 17:47:09,847 - INFO - 使用参数: 评分模式=strict_deviation, corr_threshold=0.6, 阈值=2.1
2025-04-17 17:47:09,847 - INFO - ==================================================

2025-04-17 17:47:09,847 - INFO - 正在加载数据集 els-1 的数据
2025-04-17 17:47:09,850 - INFO - 数据加载成功。训练集形状: (993, 16), 测试集形状: (8928, 16)
2025-04-17 17:47:09,850 - INFO - 正在计算边缘统计量...
2025-04-17 17:47:10,149 - INFO - 已计算 105 条边的统计量
2025-04-17 17:47:10,149 - INFO - 为每个节点使用相关系数阈值 >= 0.6 的邻居
2025-04-17 17:47:10,150 - INFO - 可视化结果将保存到: ./visual/els/neighbor_corr_threshold/strict_deviation/els-1
2025-04-17 17:47:10,170 - INFO - 在数据集中发现 77 个异常时间段
2025-04-17 17:47:10,170 - INFO - 
正在处理时间段 1/77: 433-437
2025-04-17 17:47:10,171 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:47:10,171 - INFO - 正在计算异常分数...
2025-04-17 17:47:10,171 - INFO - 检测到的异常节点: set()
2025-04-17 17:47:10,171 - INFO - 正在为时间段 433-437 生成可视化
2025-04-17 17:47:10,171 - INFO - 正在为时间段 433-437 生成异常图可视化
2025-04-17 17:47:10,172 - DEBUG - 边统计: 正常边 42 条, 异常边 0 条
2025-04-17 17:47:10,231 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/strict_deviation/els-1/seg_0_433_437.png
2025-04-17 17:47:10,531 - INFO - 成功保存时间段 433-437 的可视化结果
2025-04-17 17:47:10,531 - INFO - 
正在处理时间段 2/77: 738-738
2025-04-17 17:47:10,531 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11, 12}
2025-04-17 17:47:10,532 - INFO - 正在计算异常分数...
2025-04-17 17:47:10,532 - INFO - 检测到的异常节点: set()
2025-04-17 17:47:10,532 - INFO - 正在为时间段 738-738 生成可视化
2025-04-17 17:47:10,532 - INFO - 正在为时间段 738-738 生成异常图可视化
2025-04-17 17:47:10,532 - INFO - 单个点位异常段 738-738，扩展为 734-738 (window_size=5)
2025-04-17 17:47:10,532 - DEBUG - 边统计: 正常边 30 条, 异常边 12 条
2025-04-17 17:47:10,582 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/strict_deviation/els-1/seg_1_738_738.png
2025-04-17 17:47:10,891 - INFO - 成功保存时间段 738-738 的可视化结果
2025-04-17 17:47:10,892 - INFO - 
正在处理时间段 3/77: 762-762
2025-04-17 17:47:10,892 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:47:10,892 - INFO - 正在计算异常分数...
2025-04-17 17:47:10,892 - INFO - 检测到的异常节点: set()
2025-04-17 17:47:10,892 - INFO - 正在为时间段 762-762 生成可视化
2025-04-17 17:47:10,892 - INFO - 正在为时间段 762-762 生成异常图可视化
2025-04-17 17:47:10,892 - INFO - 单个点位异常段 762-762，扩展为 758-762 (window_size=5)
2025-04-17 17:47:10,893 - DEBUG - 边统计: 正常边 42 条, 异常边 0 条
2025-04-17 17:47:10,949 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/strict_deviation/els-1/seg_2_762_762.png
2025-04-17 17:47:11,249 - INFO - 成功保存时间段 762-762 的可视化结果
2025-04-17 17:47:11,250 - INFO - 
正在处理时间段 4/77: 1065-1070
2025-04-17 17:47:11,250 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11}
2025-04-17 17:47:11,250 - INFO - 正在计算异常分数...
2025-04-17 17:47:11,251 - INFO - 检测到的异常节点: {8, 9, 10, 7}
2025-04-17 17:47:11,251 - INFO - 正在为时间段 1065-1070 生成可视化
2025-04-17 17:47:11,251 - INFO - 正在为时间段 1065-1070 生成异常图可视化
2025-04-17 17:47:11,251 - DEBUG - 边统计: 正常边 38 条, 异常边 4 条
2025-04-17 17:47:11,661 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/strict_deviation/els-1/seg_3_1065_1070.png
2025-04-17 17:47:11,955 - INFO - 成功保存时间段 1065-1070 的可视化结果
2025-04-17 17:47:11,955 - INFO - 
正在处理时间段 5/77: 1348-1351
2025-04-17 17:47:11,955 - INFO - 该时间段的真实异常节点: {8, 9, 6, 7}
2025-04-17 17:47:11,955 - INFO - 正在计算异常分数...
2025-04-17 17:47:11,956 - INFO - 检测到的异常节点: set()
2025-04-17 17:47:11,956 - INFO - 正在为时间段 1348-1351 生成可视化
2025-04-17 17:47:11,956 - INFO - 正在为时间段 1348-1351 生成异常图可视化
2025-04-17 17:47:11,956 - DEBUG - 边统计: 正常边 34 条, 异常边 8 条
2025-04-17 17:47:12,006 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/strict_deviation/els-1/seg_4_1348_1351.png
2025-04-17 17:47:12,309 - INFO - 成功保存时间段 1348-1351 的可视化结果
2025-04-17 17:47:12,309 - INFO - 
正在处理时间段 6/77: 1366-1368
2025-04-17 17:47:12,310 - INFO - 该时间段的真实异常节点: {8, 9, 6, 7}
2025-04-17 17:47:12,310 - INFO - 正在计算异常分数...
2025-04-17 17:47:12,310 - INFO - 检测到的异常节点: set()
2025-04-17 17:47:12,310 - INFO - 正在为时间段 1366-1368 生成可视化
2025-04-17 17:47:12,310 - INFO - 正在为时间段 1366-1368 生成异常图可视化
2025-04-17 17:47:12,311 - DEBUG - 边统计: 正常边 18 条, 异常边 24 条
2025-04-17 17:47:12,365 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/strict_deviation/els-1/seg_5_1366_1368.png
2025-04-17 17:47:12,663 - INFO - 成功保存时间段 1366-1368 的可视化结果
2025-04-17 17:47:12,663 - INFO - 
正在处理时间段 7/77: 1591-1602
2025-04-17 17:47:12,664 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:47:12,664 - INFO - 正在计算异常分数...
2025-04-17 17:47:12,665 - INFO - 检测到的异常节点: {3, 5, 6, 7, 8, 9, 10, 12, 13}
2025-04-17 17:47:12,666 - INFO - 正在为时间段 1591-1602 生成可视化
2025-04-17 17:47:12,666 - INFO - 正在为时间段 1591-1602 生成异常图可视化
2025-04-17 17:47:12,666 - DEBUG - 边统计: 正常边 38 条, 异常边 4 条
2025-04-17 17:47:12,716 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/strict_deviation/els-1/seg_6_1591_1602.png
2025-04-17 17:47:13,010 - INFO - 成功保存时间段 1591-1602 的可视化结果
2025-04-17 17:47:13,010 - INFO - 
正在处理时间段 8/77: 1634-1638
2025-04-17 17:47:13,011 - INFO - 该时间段的真实异常节点: {8, 9, 6, 7}
2025-04-17 17:47:13,011 - INFO - 正在计算异常分数...
2025-04-17 17:47:13,011 - INFO - 检测到的异常节点: {8, 9, 7}
2025-04-17 17:47:13,011 - INFO - 正在为时间段 1634-1638 生成可视化
2025-04-17 17:47:13,011 - INFO - 正在为时间段 1634-1638 生成异常图可视化
2025-04-17 17:47:13,011 - DEBUG - 边统计: 正常边 36 条, 异常边 6 条
2025-04-17 17:47:13,063 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/strict_deviation/els-1/seg_7_1634_1638.png
2025-04-17 17:47:13,353 - INFO - 成功保存时间段 1634-1638 的可视化结果
2025-04-17 17:47:13,353 - INFO - 
正在处理时间段 9/77: 1864-1868
2025-04-17 17:47:13,354 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11}
2025-04-17 17:47:13,354 - INFO - 正在计算异常分数...
2025-04-17 17:47:13,354 - INFO - 检测到的异常节点: {3, 6, 7, 8, 9, 10, 12}
2025-04-17 17:47:13,354 - INFO - 正在为时间段 1864-1868 生成可视化
2025-04-17 17:47:13,354 - INFO - 正在为时间段 1864-1868 生成异常图可视化
2025-04-17 17:47:13,354 - DEBUG - 边统计: 正常边 20 条, 异常边 22 条
2025-04-17 17:47:13,405 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/strict_deviation/els-1/seg_8_1864_1868.png
2025-04-17 17:47:13,697 - INFO - 成功保存时间段 1864-1868 的可视化结果
2025-04-17 17:47:13,697 - INFO - 
正在处理时间段 10/77: 1882-1882
2025-04-17 17:47:13,697 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:47:13,697 - INFO - 正在计算异常分数...
2025-04-17 17:47:13,697 - INFO - 检测到的异常节点: set()
2025-04-17 17:47:13,697 - INFO - 正在为时间段 1882-1882 生成可视化
2025-04-17 17:47:13,697 - INFO - 正在为时间段 1882-1882 生成异常图可视化
2025-04-17 17:47:13,697 - INFO - 单个点位异常段 1882-1882，扩展为 1878-1882 (window_size=5)
2025-04-17 17:47:13,698 - DEBUG - 边统计: 正常边 26 条, 异常边 16 条
2025-04-17 17:47:13,749 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/strict_deviation/els-1/seg_9_1882_1882.png
2025-04-17 17:47:14,051 - INFO - 成功保存时间段 1882-1882 的可视化结果
2025-04-17 17:47:14,051 - INFO - 
正在处理时间段 11/77: 2415-2418
2025-04-17 17:47:14,051 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11, 12}
2025-04-17 17:47:14,051 - INFO - 正在计算异常分数...
2025-04-17 17:47:14,051 - INFO - 检测到的异常节点: set()
2025-04-17 17:47:14,051 - INFO - 正在为时间段 2415-2418 生成可视化
2025-04-17 17:47:14,051 - INFO - 正在为时间段 2415-2418 生成异常图可视化
2025-04-17 17:47:14,052 - DEBUG - 边统计: 正常边 36 条, 异常边 6 条
2025-04-17 17:47:14,103 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/strict_deviation/els-1/seg_10_2415_2418.png
2025-04-17 17:47:14,409 - INFO - 成功保存时间段 2415-2418 的可视化结果
2025-04-17 17:47:14,409 - INFO - 
正在处理时间段 12/77: 2461-2461
2025-04-17 17:47:14,409 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:47:14,409 - INFO - 正在计算异常分数...
2025-04-17 17:47:14,409 - INFO - 检测到的异常节点: set()
2025-04-17 17:47:14,410 - INFO - 正在为时间段 2461-2461 生成可视化
2025-04-17 17:47:14,410 - INFO - 正在为时间段 2461-2461 生成异常图可视化
2025-04-17 17:47:14,410 - INFO - 单个点位异常段 2461-2461，扩展为 2457-2461 (window_size=5)
