2025-05-07 21:29:30,803 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['mean_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_corr_threshold', visual_dir='./visual/machine/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-05-07 21:29:30,803 - INFO - 当前评分模式: ['mean_ratio']
2025-05-07 21:29:30,803 - INFO - 
==================================================
2025-05-07 21:29:30,803 - INFO - 开始执行网格搜索...
2025-05-07 21:29:30,809 - INFO - [machine-1-1] Starting grid search...
2025-05-07 21:30:31,963 - INFO - [machine-1-1.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-07 22:10:58,393 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:10:58,393 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:10:58,393 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:10:58,393 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.2, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:10:58,393 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:10:58,394 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.2, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:10:58,394 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:10:58,394 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.2, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:10:58,394 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:10:58,394 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.2, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:10:58,394 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:10:58,394 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.2, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:10:58,394 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:10:58,394 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.2, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:10:58,395 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:10:58,395 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.2, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:10:58,395 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:10:58,395 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.2, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:10:58,395 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.2, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:10:58,613 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.3, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:10:58,614 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.3, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:10:58,614 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.3, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:10:58,614 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.3, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:10:58,614 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.3, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:10:58,614 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.3, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:01,764 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.3, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:12,581 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.3, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:21,012 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.3, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:21,012 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.3, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:26,688 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.3, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:26,688 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.3, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:26,688 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.3, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:26,688 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.3, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:26,688 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.3, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:26,688 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:26,689 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:26,689 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:26,689 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:26,689 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:26,689 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:26,689 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:26,689 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:26,689 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:26,689 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:26,689 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:28,942 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:28,942 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:28,942 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:28,942 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:28,942 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:28,943 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:28,943 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:37,400 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:37,401 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:47,759 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:47,759 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:47,759 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:47,759 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:52,994 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:52,995 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:52,995 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:52,996 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:52,996 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:54,597 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:54,598 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:54,598 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:57,386 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:57,387 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:57,387 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:57,387 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:57,387 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:59,374 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:59,375 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:59,375 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:59,375 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:59,375 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:59,375 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:59,375 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:59,375 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.4, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:59,375 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.5, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:59,376 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.5, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:59,376 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.5, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:59,376 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.5, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:59,376 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.5, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:59,376 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.5, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:59,376 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.5, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:59,376 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.5, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-07 22:11:59,376 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.5, threshold=4.0, P=1.0000, R=0.8824, F1=0.9375
2025-05-07 22:12:18,645 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.5, threshold=4.5, P=1.0000, R=0.8824, F1=0.9375
2025-05-07 22:12:18,646 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.5, threshold=5.0, P=1.0000, R=0.8824, F1=0.9375
2025-05-07 22:12:18,646 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.5, threshold=5.5, P=1.0000, R=0.8824, F1=0.9375
2025-05-07 22:12:18,646 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.5, threshold=6.0, P=1.0000, R=0.8824, F1=0.9375
2025-05-07 22:12:18,646 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.5, threshold=6.5, P=1.0000, R=0.8824, F1=0.9375
2025-05-07 22:12:18,646 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.5, threshold=7.0, P=1.0000, R=0.8824, F1=0.9375
2025-05-07 22:12:23,061 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 22:12:23,062 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 22:12:23,062 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 22:12:23,062 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 22:12:23,062 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.0, P=1.0000, R=0.6471, F1=0.7857
2025-05-07 22:12:23,062 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.5, P=1.0000, R=0.6471, F1=0.7857
2025-05-07 22:12:23,062 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.0, P=1.0000, R=0.6471, F1=0.7857
2025-05-07 22:12:23,062 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.5, P=1.0000, R=0.6471, F1=0.7857
2025-05-07 22:12:27,028 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.0, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 22:12:27,028 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.5, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 22:12:27,028 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.0, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 22:12:27,028 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.5, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 22:12:27,028 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.0, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 22:12:27,028 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.5, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 22:12:27,029 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=7.0, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 22:12:27,029 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 22:12:27,029 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 22:12:27,029 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 22:12:27,029 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 22:12:27,029 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.0, P=1.0000, R=0.6471, F1=0.7857
2025-05-07 22:12:27,029 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.5, P=1.0000, R=0.6471, F1=0.7857
2025-05-07 22:12:27,029 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.0, P=1.0000, R=0.6471, F1=0.7857
2025-05-07 22:12:27,029 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.5, P=1.0000, R=0.6471, F1=0.7857
2025-05-07 22:12:33,054 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.0, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 22:12:33,054 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.5, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 22:12:34,307 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.0, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 22:12:36,295 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.5, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 22:12:36,295 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.0, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 22:12:36,295 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.5, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 22:12:36,477 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=7.0, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 22:12:36,477 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 22:12:36,478 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=0.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 22:12:36,478 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.0, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 22:12:36,478 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=1.5, P=1.0000, R=0.7059, F1=0.8276
2025-05-07 22:12:36,478 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.0, P=1.0000, R=0.6471, F1=0.7857
2025-05-07 22:12:36,478 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=2.5, P=1.0000, R=0.6471, F1=0.7857
2025-05-07 22:12:37,024 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.0, P=1.0000, R=0.6471, F1=0.7857
2025-05-07 22:12:37,068 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=3.5, P=1.0000, R=0.6471, F1=0.7857
2025-05-07 22:12:41,486 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.0, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 22:12:41,487 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=4.5, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 22:12:41,487 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.0, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 22:12:41,487 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=5.5, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 22:12:41,487 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.0, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 22:12:41,494 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=6.5, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 22:12:41,494 - INFO - [machine-2-8.txt] mode=mean_ratio, corr_threshold=0.6, threshold=7.0, P=1.0000, R=0.5882, F1=0.7407
2025-05-07 22:12:41,609 - INFO - [machine-3-11] Starting grid search...
2025-05-07 22:13:18,393 - INFO - [machine-3-11.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.0, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 22:13:22,083 - INFO - [machine-3-11.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.5, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 22:13:37,549 - INFO - [machine-3-11.txt] mode=mean_ratio, corr_threshold=0.0, threshold=1.0, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 22:13:37,549 - INFO - [machine-3-11.txt] mode=mean_ratio, corr_threshold=0.0, threshold=1.5, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 22:13:37,550 - INFO - [machine-3-11.txt] mode=mean_ratio, corr_threshold=0.0, threshold=2.0, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 22:13:37,550 - INFO - [machine-3-11.txt] mode=mean_ratio, corr_threshold=0.0, threshold=2.5, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 22:13:37,550 - INFO - [machine-3-11.txt] mode=mean_ratio, corr_threshold=0.0, threshold=3.0, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 22:13:37,550 - INFO - [machine-3-11.txt] mode=mean_ratio, corr_threshold=0.0, threshold=3.5, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 22:13:37,550 - INFO - [machine-3-11.txt] mode=mean_ratio, corr_threshold=0.0, threshold=4.0, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 22:13:42,268 - INFO - [machine-3-11.txt] mode=mean_ratio, corr_threshold=0.0, threshold=4.5, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 22:13:42,269 - INFO - [machine-3-11.txt] mode=mean_ratio, corr_threshold=0.0, threshold=5.0, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 22:13:42,269 - INFO - [machine-3-11.txt] mode=mean_ratio, corr_threshold=0.0, threshold=5.5, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 22:13:42,269 - INFO - [machine-3-11.txt] mode=mean_ratio, corr_threshold=0.0, threshold=6.0, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 22:13:42,269 - INFO - [machine-3-11.txt] mode=mean_ratio, corr_threshold=0.0, threshold=6.5, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 22:13:42,269 - INFO - [machine-3-11.txt] mode=mean_ratio, corr_threshold=0.0, threshold=7.0, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 22:13:42,269 - INFO - [machine-3-11.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.0, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 22:13:42,269 - INFO - [machine-3-11.txt] mode=mean_ratio, corr_threshold=0.0, threshold=0.5, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 22:13:42,269 - INFO - [machine-3-11.txt] mode=mean_ratio, corr_threshold=0.0, threshold=1.0, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 22:13:42,269 - INFO - [machine-3-11.txt] mode=mean_ratio, corr_threshold=0.0, threshold=1.5, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 22:13:42,269 - INFO - [machine-3-11.txt] mode=mean_ratio, corr_threshold=0.0, threshold=2.0, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 22:13:42,269 - INFO - [machine-3-11.txt] mode=mean_ratio, corr_threshold=0.0, threshold=2.5, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 22:13:42,553 - INFO - [machine-3-11.txt] mode=mean_ratio, corr_threshold=0.0, threshold=3.0, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 22:13:42,553 - INFO - [machine-3-11.txt] mode=mean_ratio, corr_threshold=0.0, threshold=3.5, P=0.5256, R=0.9111, F1=0.6667
2025-05-07 22:13:42,553 - INFO - [machine-3-11.txt] mode=mean_ratio, corr_threshold=0.0, threshold=4.0, P=0.5256, R=0.9111, F1=0.6667
