2025-05-08 02:42:33,757 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='all', score_modes=['range_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_all', visual_dir='./visual/machine/neighbor_all', num_workers=36, gif_duration=500)
2025-05-08 02:42:33,757 - INFO - 当前评分模式: ['range_ratio']
2025-05-08 02:42:33,757 - INFO - 
==================================================
2025-05-08 02:42:33,757 - INFO - 开始执行网格搜索...
2025-05-08 02:42:33,763 - INFO - [machine-1-1] Starting grid search...
2025-05-08 02:43:21,867 - INFO - [machine-1-1.txt] mode=range_ratio, all=None, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-08 02:55:38,554 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 19, 21, 22, 28, 31}
2025-05-08 02:55:38,554 - INFO - 正在计算异常分数...
2025-05-08 02:55:38,604 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36, 37, 38}
2025-05-08 02:55:38,604 - INFO - 正在为时间段 23159-23179 生成可视化
2025-05-08 02:55:38,604 - INFO - 正在为时间段 23159-23179 生成异常图可视化
2025-05-08 02:55:38,604 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:55:38,607 - DEBUG - 边统计: 正常边 982 条, 异常边 10 条
2025-05-08 02:55:38,673 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-3-3/seg_25_23159_23179.png
2025-05-08 02:55:38,934 - INFO - 成功保存时间段 23159-23179 的可视化结果
2025-05-08 02:55:38,934 - INFO - 正在从 ./visual/machine/neighbor_all/range_ratio/machine-3-3 中的图像创建GIF
2025-05-08 02:55:40,466 - INFO - GIF已保存到 ./visual/machine/neighbor_all/range_ratio/machine-3-3/machine-3-3.gif
2025-05-08 02:55:40,466 - INFO - 
==================================================
2025-05-08 02:55:40,466 - INFO - 开始数据集可视化: machine-3-4
2025-05-08 02:55:40,467 - INFO - 使用参数: 评分模式=range_ratio, all=None, 阈值=4.0
2025-05-08 02:55:40,467 - INFO - ==================================================

2025-05-08 02:55:40,467 - INFO - 正在加载数据集 machine-3-4 的数据
2025-05-08 02:55:40,471 - INFO - 数据加载成功。训练集形状: (23687, 38), 测试集形状: (23687, 38)
2025-05-08 02:55:40,471 - INFO - 正在计算边缘统计量...
2025-05-08 02:56:06,166 - INFO - 已计算 435 条边的统计量
2025-05-08 02:56:06,166 - INFO - 为每个节点使用所有邻居
2025-05-08 02:56:06,166 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_all/range_ratio/machine-3-4
2025-05-08 02:56:06,243 - INFO - 在数据集中发现 8 个异常时间段
2025-05-08 02:56:06,243 - INFO - 
正在处理时间段 1/8: 2734-3519
2025-05-08 02:56:06,243 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 7, 11, 16}
2025-05-08 02:56:06,243 - INFO - 正在计算异常分数...
2025-05-08 02:56:08,211 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 34, 35, 36}
2025-05-08 02:56:08,211 - INFO - 正在为时间段 2734-3519 生成可视化
2025-05-08 02:56:08,212 - INFO - 正在为时间段 2734-3519 生成异常图可视化
2025-05-08 02:56:08,212 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:56:08,215 - DEBUG - 边统计: 正常边 734 条, 异常边 22 条
2025-05-08 02:56:08,285 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-3-4/seg_0_2734_3519.png
2025-05-08 02:56:08,551 - INFO - 成功保存时间段 2734-3519 的可视化结果
2025-05-08 02:56:08,551 - INFO - 
正在处理时间段 2/8: 4474-4549
2025-05-08 02:56:08,552 - INFO - 该时间段的真实异常节点: {2, 11}
2025-05-08 02:56:08,552 - INFO - 正在计算异常分数...
2025-05-08 02:56:08,738 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 34, 35, 36}
2025-05-08 02:56:08,738 - INFO - 正在为时间段 4474-4549 生成可视化
2025-05-08 02:56:08,739 - INFO - 正在为时间段 4474-4549 生成异常图可视化
2025-05-08 02:56:08,739 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:56:08,742 - DEBUG - 边统计: 正常边 806 条, 异常边 6 条
2025-05-08 02:56:08,807 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-3-4/seg_1_4474_4549.png
2025-05-08 02:56:09,069 - INFO - 成功保存时间段 4474-4549 的可视化结果
2025-05-08 02:56:09,069 - INFO - 
正在处理时间段 3/8: 6013-6015
2025-05-08 02:56:09,069 - INFO - 该时间段的真实异常节点: {10, 12, 13, 14}
2025-05-08 02:56:09,069 - INFO - 正在计算异常分数...
2025-05-08 02:56:09,069 - INFO - 检测到的异常节点: set()
2025-05-08 02:56:09,069 - INFO - 正在为时间段 6013-6015 生成可视化
2025-05-08 02:56:09,069 - INFO - 正在为时间段 6013-6015 生成异常图可视化
2025-05-08 02:56:09,069 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:56:09,072 - DEBUG - 边统计: 正常边 488 条, 异常边 214 条
2025-05-08 02:56:09,139 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-3-4/seg_2_6013_6015.png
2025-05-08 02:56:09,400 - INFO - 成功保存时间段 6013-6015 的可视化结果
2025-05-08 02:56:09,400 - INFO - 
正在处理时间段 4/8: 10963-10968
2025-05-08 02:56:09,401 - INFO - 该时间段的真实异常节点: {33, 34, 30}
2025-05-08 02:56:09,401 - INFO - 正在计算异常分数...
2025-05-08 02:56:09,407 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 11, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 02:56:09,407 - INFO - 正在为时间段 10963-10968 生成可视化
2025-05-08 02:56:09,407 - INFO - 正在为时间段 10963-10968 生成异常图可视化
2025-05-08 02:56:09,407 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:56:09,410 - DEBUG - 边统计: 正常边 672 条, 异常边 198 条
2025-05-08 02:56:09,561 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-3-4/seg_3_10963_10968.png
2025-05-08 02:56:09,826 - INFO - 成功保存时间段 10963-10968 的可视化结果
2025-05-08 02:56:09,826 - INFO - 
正在处理时间段 5/8: 11565-11568
2025-05-08 02:56:09,826 - INFO - 该时间段的真实异常节点: {24, 33, 34}
2025-05-08 02:56:09,826 - INFO - 正在计算异常分数...
2025-05-08 02:56:09,826 - INFO - 检测到的异常节点: set()
2025-05-08 02:56:09,826 - INFO - 正在为时间段 11565-11568 生成可视化
2025-05-08 02:56:09,827 - INFO - 正在为时间段 11565-11568 生成异常图可视化
2025-05-08 02:56:09,827 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:56:09,830 - DEBUG - 边统计: 正常边 712 条, 异常边 100 条
2025-05-08 02:56:09,897 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-3-4/seg_4_11565_11568.png
2025-05-08 02:56:10,196 - INFO - 成功保存时间段 11565-11568 的可视化结果
2025-05-08 02:56:10,196 - INFO - 
正在处理时间段 6/8: 13699-13708
2025-05-08 02:56:10,196 - INFO - 该时间段的真实异常节点: {24, 33, 34}
2025-05-08 02:56:10,196 - INFO - 正在计算异常分数...
2025-05-08 02:56:10,215 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 33, 34, 35, 36}
2025-05-08 02:56:10,215 - INFO - 正在为时间段 13699-13708 生成可视化
2025-05-08 02:56:10,215 - INFO - 正在为时间段 13699-13708 生成异常图可视化
2025-05-08 02:56:10,215 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:56:10,218 - DEBUG - 边统计: 正常边 736 条, 异常边 76 条
2025-05-08 02:56:10,286 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-3-4/seg_5_13699_13708.png
2025-05-08 02:56:10,548 - INFO - 成功保存时间段 13699-13708 的可视化结果
2025-05-08 02:56:10,548 - INFO - 
正在处理时间段 7/8: 18589-18639
2025-05-08 02:56:10,548 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4}
2025-05-08 02:56:10,548 - INFO - 正在计算异常分数...
2025-05-08 02:56:10,688 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 34, 35, 36}
2025-05-08 02:56:10,688 - INFO - 正在为时间段 18589-18639 生成可视化
2025-05-08 02:56:10,688 - INFO - 正在为时间段 18589-18639 生成异常图可视化
2025-05-08 02:56:10,688 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:56:10,692 - DEBUG - 边统计: 正常边 754 条, 异常边 2 条
2025-05-08 02:56:10,763 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-3-4/seg_6_18589_18639.png
2025-05-08 02:56:11,028 - INFO - 成功保存时间段 18589-18639 的可视化结果
2025-05-08 02:56:11,028 - INFO - 
正在处理时间段 8/8: 18784-18824
2025-05-08 02:56:11,029 - INFO - 该时间段的真实异常节点: {1, 2, 3}
2025-05-08 02:56:11,029 - INFO - 正在计算异常分数...
2025-05-08 02:56:11,137 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 34, 35, 36}
2025-05-08 02:56:11,137 - INFO - 正在为时间段 18784-18824 生成可视化
2025-05-08 02:56:11,137 - INFO - 正在为时间段 18784-18824 生成异常图可视化
2025-05-08 02:56:11,137 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:56:11,141 - DEBUG - 边统计: 正常边 738 条, 异常边 18 条
2025-05-08 02:56:11,207 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-3-4/seg_7_18784_18824.png
2025-05-08 02:56:11,470 - INFO - 成功保存时间段 18784-18824 的可视化结果
2025-05-08 02:56:11,470 - INFO - 正在从 ./visual/machine/neighbor_all/range_ratio/machine-3-4 中的图像创建GIF
2025-05-08 02:56:11,943 - INFO - GIF已保存到 ./visual/machine/neighbor_all/range_ratio/machine-3-4/machine-3-4.gif
2025-05-08 02:56:11,943 - INFO - 
==================================================
2025-05-08 02:56:11,943 - INFO - 开始数据集可视化: machine-3-6
2025-05-08 02:56:11,943 - INFO - 使用参数: 评分模式=range_ratio, all=None, 阈值=1.5
2025-05-08 02:56:11,943 - INFO - ==================================================

2025-05-08 02:56:11,943 - INFO - 正在加载数据集 machine-3-6 的数据
2025-05-08 02:56:11,949 - INFO - 数据加载成功。训练集形状: (28726, 38), 测试集形状: (28726, 38)
2025-05-08 02:56:11,949 - INFO - 正在计算边缘统计量...
2025-05-08 02:56:46,927 - INFO - 已计算 435 条边的统计量
2025-05-08 02:56:46,927 - INFO - 为每个节点使用所有邻居
2025-05-08 02:56:46,927 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_all/range_ratio/machine-3-6
2025-05-08 02:56:47,021 - INFO - 在数据集中发现 11 个异常时间段
2025-05-08 02:56:47,021 - INFO - 
正在处理时间段 1/11: 1187-1220
2025-05-08 02:56:47,021 - INFO - 该时间段的真实异常节点: {32, 1, 2, 3, 4, 36, 35, 34, 19, 20, 21, 22, 23, 24, 25, 28, 29, 31}
2025-05-08 02:56:47,021 - INFO - 正在计算异常分数...
2025-05-08 02:56:47,102 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 02:56:47,103 - INFO - 正在为时间段 1187-1220 生成可视化
2025-05-08 02:56:47,103 - INFO - 正在为时间段 1187-1220 生成异常图可视化
2025-05-08 02:56:47,103 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:56:47,106 - DEBUG - 边统计: 正常边 512 条, 异常边 358 条
2025-05-08 02:56:47,182 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-3-6/seg_0_1187_1220.png
2025-05-08 02:56:47,450 - INFO - 成功保存时间段 1187-1220 的可视化结果
2025-05-08 02:56:47,450 - INFO - 
正在处理时间段 2/11: 8177-8210
2025-05-08 02:56:47,450 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 34, 33}
2025-05-08 02:56:47,450 - INFO - 正在计算异常分数...
2025-05-08 02:56:47,530 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 02:56:47,530 - INFO - 正在为时间段 8177-8210 生成可视化
2025-05-08 02:56:47,530 - INFO - 正在为时间段 8177-8210 生成异常图可视化
2025-05-08 02:56:47,530 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:56:47,533 - DEBUG - 边统计: 正常边 788 条, 异常边 82 条
2025-05-08 02:56:47,601 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-3-6/seg_1_8177_8210.png
2025-05-08 02:56:47,903 - INFO - 成功保存时间段 8177-8210 的可视化结果
2025-05-08 02:56:47,903 - INFO - 
正在处理时间段 3/11: 10637-10742
2025-05-08 02:56:47,903 - INFO - 该时间段的真实异常节点: {1, 34, 33}
2025-05-08 02:56:47,903 - INFO - 正在计算异常分数...
2025-05-08 02:56:48,211 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 02:56:48,211 - INFO - 正在为时间段 10637-10742 生成可视化
2025-05-08 02:56:48,211 - INFO - 正在为时间段 10637-10742 生成异常图可视化
2025-05-08 02:56:48,211 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:56:48,214 - DEBUG - 边统计: 正常边 854 条, 异常边 16 条
2025-05-08 02:56:48,285 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-3-6/seg_2_10637_10742.png
2025-05-08 02:56:48,550 - INFO - 成功保存时间段 10637-10742 的可视化结果
2025-05-08 02:56:48,550 - INFO - 
正在处理时间段 4/11: 15633-15862
2025-05-08 02:56:48,550 - INFO - 该时间段的真实异常节点: {1, 9, 10, 12, 13, 14, 15, 16}
2025-05-08 02:56:48,550 - INFO - 正在计算异常分数...
2025-05-08 02:56:49,229 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 34, 35, 36}
2025-05-08 02:56:49,229 - INFO - 正在为时间段 15633-15862 生成可视化
2025-05-08 02:56:49,229 - INFO - 正在为时间段 15633-15862 生成异常图可视化
2025-05-08 02:56:49,229 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:56:49,232 - DEBUG - 边统计: 正常边 550 条, 异常边 206 条
2025-05-08 02:56:49,301 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-3-6/seg_3_15633_15862.png
2025-05-08 02:56:49,564 - INFO - 成功保存时间段 15633-15862 的可视化结果
2025-05-08 02:56:49,564 - INFO - 
正在处理时间段 5/11: 16788-16994
2025-05-08 02:56:49,564 - INFO - 该时间段的真实异常节点: {1, 10, 12, 13, 14, 15}
2025-05-08 02:56:49,564 - INFO - 正在计算异常分数...
2025-05-08 02:56:50,176 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-08 02:56:50,176 - INFO - 正在为时间段 16788-16994 生成可视化
2025-05-08 02:56:50,176 - INFO - 正在为时间段 16788-16994 生成异常图可视化
2025-05-08 02:56:50,176 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:56:50,181 - DEBUG - 边统计: 正常边 548 条, 异常边 264 条
2025-05-08 02:56:50,375 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-3-6/seg_4_16788_16994.png
2025-05-08 02:56:50,639 - INFO - 成功保存时间段 16788-16994 的可视化结果
2025-05-08 02:56:50,639 - INFO - 
正在处理时间段 6/11: 18054-18133
2025-05-08 02:56:50,639 - INFO - 该时间段的真实异常节点: {1, 10, 12, 13, 14, 15}
2025-05-08 02:56:50,639 - INFO - 正在计算异常分数...
2025-05-08 02:56:50,867 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-08 02:56:50,867 - INFO - 正在为时间段 18054-18133 生成可视化
2025-05-08 02:56:50,867 - INFO - 正在为时间段 18054-18133 生成异常图可视化
2025-05-08 02:56:50,867 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:56:50,871 - DEBUG - 边统计: 正常边 548 条, 异常边 264 条
2025-05-08 02:56:50,936 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-3-6/seg_5_18054_18133.png
2025-05-08 02:56:51,207 - INFO - 成功保存时间段 18054-18133 的可视化结果
2025-05-08 02:56:51,207 - INFO - 
正在处理时间段 7/11: 19276-19499
2025-05-08 02:56:51,207 - INFO - 该时间段的真实异常节点: {1, 10, 12, 13, 14, 15}
2025-05-08 02:56:51,207 - INFO - 正在计算异常分数...
2025-05-08 02:56:51,869 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 34, 35, 36}
2025-05-08 02:56:51,869 - INFO - 正在为时间段 19276-19499 生成可视化
2025-05-08 02:56:51,869 - INFO - 正在为时间段 19276-19499 生成异常图可视化
2025-05-08 02:56:51,869 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:56:51,873 - DEBUG - 边统计: 正常边 562 条, 异常边 194 条
2025-05-08 02:56:51,947 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-3-6/seg_6_19276_19499.png
2025-05-08 02:56:52,237 - INFO - 成功保存时间段 19276-19499 的可视化结果
2025-05-08 02:56:52,238 - INFO - 
正在处理时间段 8/11: 20681-20864
2025-05-08 02:56:52,238 - INFO - 该时间段的真实异常节点: {1, 9, 10, 12, 13, 14, 15}
2025-05-08 02:56:52,238 - INFO - 正在计算异常分数...
2025-05-08 02:56:52,771 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 02:56:52,771 - INFO - 正在为时间段 20681-20864 生成可视化
2025-05-08 02:56:52,771 - INFO - 正在为时间段 20681-20864 生成异常图可视化
2025-05-08 02:56:52,771 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:56:52,775 - DEBUG - 边统计: 正常边 638 条, 异常边 232 条
2025-05-08 02:56:52,852 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-3-6/seg_7_20681_20864.png
2025-05-08 02:56:53,120 - INFO - 成功保存时间段 20681-20864 的可视化结果
2025-05-08 02:56:53,120 - INFO - 
正在处理时间段 9/11: 24503-24505
2025-05-08 02:56:53,120 - INFO - 该时间段的真实异常节点: {1, 9, 10, 12, 13, 14, 15}
2025-05-08 02:56:53,120 - INFO - 正在计算异常分数...
2025-05-08 02:56:53,120 - INFO - 检测到的异常节点: set()
2025-05-08 02:56:53,120 - INFO - 正在为时间段 24503-24505 生成可视化
2025-05-08 02:56:53,120 - INFO - 正在为时间段 24503-24505 生成异常图可视化
2025-05-08 02:56:53,120 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:56:53,123 - DEBUG - 边统计: 正常边 508 条, 异常边 248 条
2025-05-08 02:56:53,199 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-3-6/seg_8_24503_24505.png
2025-05-08 02:56:53,466 - INFO - 成功保存时间段 24503-24505 的可视化结果
2025-05-08 02:56:53,466 - INFO - 
正在处理时间段 10/11: 26138-26148
2025-05-08 02:56:53,466 - INFO - 该时间段的真实异常节点: {1, 12}
2025-05-08 02:56:53,466 - INFO - 正在计算异常分数...
2025-05-08 02:56:53,488 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-08 02:56:53,488 - INFO - 正在为时间段 26138-26148 生成可视化
2025-05-08 02:56:53,488 - INFO - 正在为时间段 26138-26148 生成异常图可视化
2025-05-08 02:56:53,488 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:56:53,492 - DEBUG - 边统计: 正常边 806 条, 异常边 6 条
2025-05-08 02:56:53,562 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-3-6/seg_9_26138_26148.png
2025-05-08 02:56:53,824 - INFO - 成功保存时间段 26138-26148 的可视化结果
2025-05-08 02:56:53,824 - INFO - 
正在处理时间段 11/11: 27877-27957
2025-05-08 02:56:53,824 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 6, 7, 11, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 35, 36}
2025-05-08 02:56:53,824 - INFO - 正在计算异常分数...
2025-05-08 02:56:54,071 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 02:56:54,071 - INFO - 正在为时间段 27877-27957 生成可视化
2025-05-08 02:56:54,071 - INFO - 正在为时间段 27877-27957 生成异常图可视化
2025-05-08 02:56:54,072 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:56:54,075 - DEBUG - 边统计: 正常边 848 条, 异常边 22 条
2025-05-08 02:56:54,144 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-3-6/seg_10_27877_27957.png
2025-05-08 02:56:54,444 - INFO - 成功保存时间段 27877-27957 的可视化结果
2025-05-08 02:56:54,444 - INFO - 正在从 ./visual/machine/neighbor_all/range_ratio/machine-3-6 中的图像创建GIF
2025-05-08 02:56:55,103 - INFO - GIF已保存到 ./visual/machine/neighbor_all/range_ratio/machine-3-6/machine-3-6.gif
2025-05-08 02:56:55,106 - INFO - 
==================================================
2025-05-08 02:56:55,106 - INFO - 开始数据集可视化: machine-3-8
2025-05-08 02:56:55,106 - INFO - 使用参数: 评分模式=range_ratio, all=None, 阈值=2.5
2025-05-08 02:56:55,106 - INFO - ==================================================

2025-05-08 02:56:55,106 - INFO - 正在加载数据集 machine-3-8 的数据
2025-05-08 02:56:55,111 - INFO - 数据加载成功。训练集形状: (28703, 38), 测试集形状: (28704, 38)
2025-05-08 02:56:55,111 - INFO - 正在计算边缘统计量...
2025-05-08 02:57:24,604 - INFO - 已计算 434 条边的统计量
2025-05-08 02:57:24,604 - INFO - 为每个节点使用所有邻居
2025-05-08 02:57:24,605 - INFO - 可视化结果将保存到: ./visual/machine/neighbor_all/range_ratio/machine-3-8
2025-05-08 02:57:24,700 - INFO - 在数据集中发现 6 个异常时间段
2025-05-08 02:57:24,700 - INFO - 
正在处理时间段 1/6: 15144-15265
2025-05-08 02:57:24,700 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 35, 36, 19, 20, 21, 22, 28, 31}
2025-05-08 02:57:24,700 - INFO - 正在计算异常分数...
2025-05-08 02:57:24,996 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 31, 32, 34, 35, 36}
2025-05-08 02:57:24,996 - INFO - 正在为时间段 15144-15265 生成可视化
2025-05-08 02:57:24,996 - INFO - 正在为时间段 15144-15265 生成异常图可视化
2025-05-08 02:57:24,996 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:57:24,999 - DEBUG - 边统计: 正常边 698 条, 异常边 58 条
2025-05-08 02:57:25,075 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-3-8/seg_0_15144_15265.png
2025-05-08 02:57:25,346 - INFO - 成功保存时间段 15144-15265 的可视化结果
2025-05-08 02:57:25,346 - INFO - 
正在处理时间段 2/6: 15941-16513
2025-05-08 02:57:25,346 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 19, 20, 21, 22, 28, 30, 31}
2025-05-08 02:57:25,346 - INFO - 正在计算异常分数...
2025-05-08 02:57:26,842 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 34, 35, 36}
2025-05-08 02:57:26,843 - INFO - 正在为时间段 15941-16513 生成可视化
2025-05-08 02:57:26,843 - INFO - 正在为时间段 15941-16513 生成异常图可视化
2025-05-08 02:57:26,843 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:57:26,848 - DEBUG - 边统计: 正常边 782 条, 异常边 30 条
2025-05-08 02:57:27,043 - DEBUG - 正在保存可视化结果到 ./visual/machine/neighbor_all/range_ratio/machine-3-8/seg_1_15941_16513.png
2025-05-08 02:57:27,311 - INFO - 成功保存时间段 15941-16513 的可视化结果
2025-05-08 02:57:27,311 - INFO - 
正在处理时间段 3/6: 17063-17275
2025-05-08 02:57:27,311 - INFO - 该时间段的真实异常节点: {1, 2, 3, 4, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 02:57:27,311 - INFO - 正在计算异常分数...
2025-05-08 02:57:27,844 - INFO - 检测到的异常节点: {1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 28, 30, 31, 32, 33, 34, 35, 36}
2025-05-08 02:57:27,845 - INFO - 正在为时间段 17063-17275 生成可视化
2025-05-08 02:57:27,845 - INFO - 正在为时间段 17063-17275 生成异常图可视化
2025-05-08 02:57:27,845 - DEBUG - 创建包含 38 个节点的图结构
2025-05-08 02:57:27,848 - DEBUG - 边统计: 正常边 808 条, 异常边 60 条
