2025-04-17 17:47:58,434 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='els', window_size=5, score_thresholds=array([0. , 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1. , 1.1, 1.2,
       1.3, 1.4, 1.5, 1.6, 1.7, 1.8, 1.9, 2. , 2.1, 2.2, 2.3, 2.4, 2.5,
       2.6, 2.7, 2.8, 2.9, 3. , 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8,
       3.9, 4. , 4.1, 4.2, 4.3, 4.4, 4.5, 4.6, 4.7, 4.8, 4.9, 5. , 5.1,
       5.2, 5.3, 5.4, 5.5, 5.6, 5.7, 5.8, 5.9, 6. , 6.1, 6.2, 6.3, 6.4,
       6.5, 6.6, 6.7, 6.8, 6.9, 7. ]), topk_range=range(0, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['deviation'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/els/neighbor_corr_threshold', visual_dir='./visual/els/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-04-17 17:47:58,434 - INFO - 当前评分模式: ['deviation']
2025-04-17 17:47:58,434 - INFO - 
==================================================
2025-04-17 17:47:58,434 - INFO - 开始执行网格搜索...
2025-04-17 17:47:58,437 - INFO - [els-1] Starting grid search...
2025-04-17 17:47:59,274 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.0, threshold=0.0, P=0.2652, R=0.4958, F1=0.3455
2025-04-17 17:48:12,795 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=0.9, P=0.2778, R=0.4202, F1=0.3344
2025-04-17 17:48:12,796 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=1.0, P=0.2778, R=0.4202, F1=0.3344
2025-04-17 17:48:12,796 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=1.1, P=0.2778, R=0.4202, F1=0.3344
2025-04-17 17:48:12,806 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=1.2, P=0.2778, R=0.4202, F1=0.3344
2025-04-17 17:48:12,915 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=1.3, P=0.2778, R=0.4202, F1=0.3344
2025-04-17 17:48:12,915 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=1.4, P=0.2778, R=0.4202, F1=0.3344
2025-04-17 17:48:12,915 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=1.5, P=0.2778, R=0.4202, F1=0.3344
2025-04-17 17:48:12,915 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=1.6, P=0.2778, R=0.4202, F1=0.3344
2025-04-17 17:48:12,915 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=1.7, P=0.2778, R=0.4202, F1=0.3344
2025-04-17 17:48:12,916 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=1.8, P=0.2778, R=0.4202, F1=0.3344
2025-04-17 17:48:12,916 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=1.9, P=0.2778, R=0.4202, F1=0.3344
2025-04-17 17:48:12,916 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=2.0, P=0.2778, R=0.4202, F1=0.3344
2025-04-17 17:48:12,937 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=2.1, P=0.2778, R=0.4202, F1=0.3344
2025-04-17 17:48:12,941 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=2.2, P=0.2786, R=0.4202, F1=0.3350
2025-04-17 17:48:13,001 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=2.3, P=0.2793, R=0.4202, F1=0.3356
2025-04-17 17:48:13,001 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=2.4, P=0.2809, R=0.4202, F1=0.3367
2025-04-17 17:48:13,001 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=2.5, P=0.2817, R=0.4202, F1=0.3373
2025-04-17 17:48:13,001 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=2.6, P=0.2833, R=0.4202, F1=0.3384
2025-04-17 17:48:13,002 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=2.7, P=0.2849, R=0.4202, F1=0.3396
2025-04-17 17:48:13,023 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=2.8, P=0.2899, R=0.4202, F1=0.3431
2025-04-17 17:48:13,024 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=2.9, P=0.2950, R=0.4202, F1=0.3466
2025-04-17 17:48:13,052 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=3.0, P=0.2967, R=0.4202, F1=0.3478
2025-04-17 17:48:13,053 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=3.1, P=0.2982, R=0.4160, F1=0.3474
2025-04-17 17:48:13,072 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=3.2, P=0.3037, R=0.4160, F1=0.3511
2025-04-17 17:48:13,087 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=3.3, P=0.3034, R=0.4118, F1=0.3494
2025-04-17 17:48:13,087 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=3.4, P=0.3082, R=0.4118, F1=0.3525
2025-04-17 17:48:13,088 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=3.5, P=0.3121, R=0.4118, F1=0.3551
2025-04-17 17:48:13,100 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=3.6, P=0.3109, R=0.4076, F1=0.3527
2025-04-17 17:48:13,110 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=3.7, P=0.3074, R=0.3992, F1=0.3473
2025-04-17 17:48:13,110 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=3.8, P=0.3062, R=0.3950, F1=0.3450
2025-04-17 17:48:13,114 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=3.9, P=0.3072, R=0.3950, F1=0.3456
2025-04-17 17:48:13,139 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=4.0, P=0.3082, R=0.3950, F1=0.3462
2025-04-17 17:48:13,159 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=4.1, P=0.3082, R=0.3950, F1=0.3462
2025-04-17 17:48:13,160 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=4.2, P=0.3092, R=0.3950, F1=0.3469
2025-04-17 17:48:13,192 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=4.3, P=0.3092, R=0.3950, F1=0.3469
2025-04-17 17:48:13,192 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=4.4, P=0.3092, R=0.3950, F1=0.3469
2025-04-17 17:48:13,192 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=4.5, P=0.3102, R=0.3950, F1=0.3475
2025-04-17 17:48:13,214 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=4.6, P=0.3113, R=0.3950, F1=0.3481
2025-04-17 17:48:13,214 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=4.7, P=0.3133, R=0.3950, F1=0.3494
2025-04-17 17:48:13,214 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=4.8, P=0.3133, R=0.3950, F1=0.3494
2025-04-17 17:48:13,214 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=4.9, P=0.3133, R=0.3950, F1=0.3494
2025-04-17 17:48:13,237 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=5.0, P=0.3133, R=0.3950, F1=0.3494
2025-04-17 17:48:13,252 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=5.1, P=0.3133, R=0.3950, F1=0.3494
2025-04-17 17:48:13,274 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=5.2, P=0.3133, R=0.3950, F1=0.3494
2025-04-17 17:48:13,301 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=5.3, P=0.3133, R=0.3950, F1=0.3494
2025-04-17 17:48:13,372 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=5.4, P=0.3144, R=0.3950, F1=0.3501
2025-04-17 17:48:13,378 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=5.5, P=0.3154, R=0.3950, F1=0.3507
2025-04-17 17:48:13,379 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=5.6, P=0.3154, R=0.3950, F1=0.3507
2025-04-17 17:48:13,379 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=5.7, P=0.3154, R=0.3950, F1=0.3507
2025-04-17 17:48:13,379 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=5.8, P=0.3154, R=0.3950, F1=0.3507
2025-04-17 17:48:13,379 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=5.9, P=0.3165, R=0.3950, F1=0.3514
2025-04-17 17:48:13,379 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=6.0, P=0.3165, R=0.3950, F1=0.3514
2025-04-17 17:48:13,379 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=6.1, P=0.3165, R=0.3950, F1=0.3514
2025-04-17 17:48:13,379 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=6.2, P=0.3142, R=0.3908, F1=0.3483
2025-04-17 17:48:13,380 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=6.3, P=0.3142, R=0.3908, F1=0.3483
2025-04-17 17:48:13,380 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=6.4, P=0.3163, R=0.3908, F1=0.3496
2025-04-17 17:48:13,393 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=6.5, P=0.3163, R=0.3908, F1=0.3496
2025-04-17 17:48:13,409 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=6.6, P=0.3163, R=0.3908, F1=0.3496
2025-04-17 17:48:13,434 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=6.7, P=0.3163, R=0.3908, F1=0.3496
2025-04-17 17:48:13,435 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=6.8, P=0.3174, R=0.3908, F1=0.3503
2025-04-17 17:48:13,440 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=6.9, P=0.3174, R=0.3908, F1=0.3503
2025-04-17 17:48:13,446 - INFO - [els-1.txt] mode=deviation, corr_threshold=0.6, threshold=7.0, P=0.3196, R=0.3908, F1=0.3516
2025-04-17 17:48:13,501 - INFO - 
==================================================
2025-04-17 17:48:13,501 - INFO - 开始汇总结果...
2025-04-17 17:48:13,507 - INFO - 
===== Best Results per Dataset =====
  dataset score_mode  neighbor_param  score_threshold neighbor_selection  precision   recall  f1_score
els-1.txt  deviation             0.5              6.9     corr_threshold   0.284337 0.495798  0.361409
2025-04-17 17:48:13,507 - INFO - 
===== Overall Metrics =====
Precision: 0.2841  Recall: 0.4950  F1: 0.3610
2025-04-17 17:48:13,507 - INFO - 
【原始汇总指标】
2025-04-17 17:48:13,507 - INFO - 精确率(Precision): 0.2841
2025-04-17 17:48:13,507 - INFO - 召回率(Recall):    0.4950
2025-04-17 17:48:13,507 - INFO - F1值:             0.3610
2025-04-17 17:48:13,507 - INFO - 
==================================================
2025-04-17 17:48:13,507 - INFO - 开始生成可视化结果...
2025-04-17 17:48:13,507 - INFO - 
==================================================
2025-04-17 17:48:13,507 - INFO - 开始数据集可视化: els-1
2025-04-17 17:48:13,507 - INFO - 使用参数: 评分模式=deviation, corr_threshold=0.5, 阈值=6.9
2025-04-17 17:48:13,508 - INFO - ==================================================

2025-04-17 17:48:13,508 - INFO - 正在加载数据集 els-1 的数据
2025-04-17 17:48:13,511 - INFO - 数据加载成功。训练集形状: (993, 16), 测试集形状: (8928, 16)
2025-04-17 17:48:13,511 - INFO - 正在计算边缘统计量...
2025-04-17 17:48:13,805 - INFO - 已计算 105 条边的统计量
2025-04-17 17:48:13,805 - INFO - 为每个节点使用相关系数阈值 >= 0.5 的邻居
2025-04-17 17:48:13,805 - INFO - 可视化结果将保存到: ./visual/els/neighbor_corr_threshold/deviation/els-1
2025-04-17 17:48:13,828 - INFO - 在数据集中发现 77 个异常时间段
2025-04-17 17:48:13,828 - INFO - 
正在处理时间段 1/77: 433-437
2025-04-17 17:48:13,828 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:13,828 - INFO - 正在计算异常分数...
2025-04-17 17:48:13,829 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:48:13,829 - INFO - 正在为时间段 433-437 生成可视化
2025-04-17 17:48:13,829 - INFO - 正在为时间段 433-437 生成异常图可视化
2025-04-17 17:48:13,830 - DEBUG - 边统计: 正常边 90 条, 异常边 0 条
2025-04-17 17:48:13,890 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_0_433_437.png
2025-04-17 17:48:14,207 - INFO - 成功保存时间段 433-437 的可视化结果
2025-04-17 17:48:14,207 - INFO - 
正在处理时间段 2/77: 738-738
2025-04-17 17:48:14,207 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11, 12}
2025-04-17 17:48:14,207 - INFO - 正在计算异常分数...
2025-04-17 17:48:14,207 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:14,207 - INFO - 正在为时间段 738-738 生成可视化
2025-04-17 17:48:14,207 - INFO - 正在为时间段 738-738 生成异常图可视化
2025-04-17 17:48:14,207 - INFO - 单个点位异常段 738-738，扩展为 734-738 (window_size=5)
2025-04-17 17:48:14,208 - DEBUG - 边统计: 正常边 58 条, 异常边 32 条
2025-04-17 17:48:14,261 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_1_738_738.png
2025-04-17 17:48:14,574 - INFO - 成功保存时间段 738-738 的可视化结果
2025-04-17 17:48:14,574 - INFO - 
正在处理时间段 3/77: 762-762
2025-04-17 17:48:14,574 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:14,575 - INFO - 正在计算异常分数...
2025-04-17 17:48:14,575 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:14,575 - INFO - 正在为时间段 762-762 生成可视化
2025-04-17 17:48:14,575 - INFO - 正在为时间段 762-762 生成异常图可视化
2025-04-17 17:48:14,575 - INFO - 单个点位异常段 762-762，扩展为 758-762 (window_size=5)
2025-04-17 17:48:14,575 - DEBUG - 边统计: 正常边 74 条, 异常边 0 条
2025-04-17 17:48:14,630 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_2_762_762.png
2025-04-17 17:48:14,937 - INFO - 成功保存时间段 762-762 的可视化结果
2025-04-17 17:48:14,937 - INFO - 
正在处理时间段 4/77: 1065-1070
2025-04-17 17:48:14,937 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11}
2025-04-17 17:48:14,937 - INFO - 正在计算异常分数...
2025-04-17 17:48:14,938 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:48:14,938 - INFO - 正在为时间段 1065-1070 生成可视化
2025-04-17 17:48:14,938 - INFO - 正在为时间段 1065-1070 生成异常图可视化
2025-04-17 17:48:14,939 - DEBUG - 边统计: 正常边 86 条, 异常边 4 条
2025-04-17 17:48:14,992 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_3_1065_1070.png
2025-04-17 17:48:15,321 - INFO - 成功保存时间段 1065-1070 的可视化结果
2025-04-17 17:48:15,321 - INFO - 
正在处理时间段 5/77: 1348-1351
2025-04-17 17:48:15,321 - INFO - 该时间段的真实异常节点: {8, 9, 6, 7}
2025-04-17 17:48:15,321 - INFO - 正在计算异常分数...
2025-04-17 17:48:15,321 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:15,321 - INFO - 正在为时间段 1348-1351 生成可视化
2025-04-17 17:48:15,321 - INFO - 正在为时间段 1348-1351 生成异常图可视化
2025-04-17 17:48:15,322 - DEBUG - 边统计: 正常边 64 条, 异常边 26 条
2025-04-17 17:48:15,379 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_4_1348_1351.png
2025-04-17 17:48:15,688 - INFO - 成功保存时间段 1348-1351 的可视化结果
2025-04-17 17:48:15,688 - INFO - 
正在处理时间段 6/77: 1366-1368
2025-04-17 17:48:15,688 - INFO - 该时间段的真实异常节点: {8, 9, 6, 7}
2025-04-17 17:48:15,688 - INFO - 正在计算异常分数...
2025-04-17 17:48:15,688 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:15,688 - INFO - 正在为时间段 1366-1368 生成可视化
2025-04-17 17:48:15,688 - INFO - 正在为时间段 1366-1368 生成异常图可视化
2025-04-17 17:48:15,689 - DEBUG - 边统计: 正常边 32 条, 异常边 42 条
2025-04-17 17:48:15,744 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_5_1366_1368.png
2025-04-17 17:48:16,055 - INFO - 成功保存时间段 1366-1368 的可视化结果
2025-04-17 17:48:16,055 - INFO - 
正在处理时间段 7/77: 1591-1602
2025-04-17 17:48:16,055 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:16,055 - INFO - 正在计算异常分数...
2025-04-17 17:48:16,059 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13}
2025-04-17 17:48:16,059 - INFO - 正在为时间段 1591-1602 生成可视化
2025-04-17 17:48:16,059 - INFO - 正在为时间段 1591-1602 生成异常图可视化
2025-04-17 17:48:16,060 - DEBUG - 边统计: 正常边 70 条, 异常边 4 条
2025-04-17 17:48:16,116 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_6_1591_1602.png
2025-04-17 17:48:16,426 - INFO - 成功保存时间段 1591-1602 的可视化结果
2025-04-17 17:48:16,426 - INFO - 
正在处理时间段 8/77: 1634-1638
2025-04-17 17:48:16,426 - INFO - 该时间段的真实异常节点: {8, 9, 6, 7}
2025-04-17 17:48:16,426 - INFO - 正在计算异常分数...
2025-04-17 17:48:16,427 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:48:16,427 - INFO - 正在为时间段 1634-1638 生成可视化
2025-04-17 17:48:16,427 - INFO - 正在为时间段 1634-1638 生成异常图可视化
2025-04-17 17:48:16,428 - DEBUG - 边统计: 正常边 72 条, 异常边 18 条
2025-04-17 17:48:16,480 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_7_1634_1638.png
2025-04-17 17:48:16,797 - INFO - 成功保存时间段 1634-1638 的可视化结果
2025-04-17 17:48:16,797 - INFO - 
正在处理时间段 9/77: 1864-1868
2025-04-17 17:48:16,797 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11}
2025-04-17 17:48:16,798 - INFO - 正在计算异常分数...
2025-04-17 17:48:16,798 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:48:16,798 - INFO - 正在为时间段 1864-1868 生成可视化
2025-04-17 17:48:16,798 - INFO - 正在为时间段 1864-1868 生成异常图可视化
2025-04-17 17:48:16,799 - DEBUG - 边统计: 正常边 62 条, 异常边 28 条
2025-04-17 17:48:17,220 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_8_1864_1868.png
2025-04-17 17:48:17,522 - INFO - 成功保存时间段 1864-1868 的可视化结果
2025-04-17 17:48:17,522 - INFO - 
正在处理时间段 10/77: 1882-1882
2025-04-17 17:48:17,523 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:17,523 - INFO - 正在计算异常分数...
2025-04-17 17:48:17,523 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:17,523 - INFO - 正在为时间段 1882-1882 生成可视化
2025-04-17 17:48:17,523 - INFO - 正在为时间段 1882-1882 生成异常图可视化
2025-04-17 17:48:17,523 - INFO - 单个点位异常段 1882-1882，扩展为 1878-1882 (window_size=5)
2025-04-17 17:48:17,523 - DEBUG - 边统计: 正常边 58 条, 异常边 16 条
2025-04-17 17:48:17,575 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_9_1882_1882.png
2025-04-17 17:48:17,879 - INFO - 成功保存时间段 1882-1882 的可视化结果
2025-04-17 17:48:17,879 - INFO - 
正在处理时间段 11/77: 2415-2418
2025-04-17 17:48:17,879 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 11, 12}
2025-04-17 17:48:17,880 - INFO - 正在计算异常分数...
2025-04-17 17:48:17,880 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:17,880 - INFO - 正在为时间段 2415-2418 生成可视化
2025-04-17 17:48:17,880 - INFO - 正在为时间段 2415-2418 生成异常图可视化
2025-04-17 17:48:17,880 - DEBUG - 边统计: 正常边 72 条, 异常边 18 条
2025-04-17 17:48:17,930 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_10_2415_2418.png
2025-04-17 17:48:18,250 - INFO - 成功保存时间段 2415-2418 的可视化结果
2025-04-17 17:48:18,251 - INFO - 
正在处理时间段 12/77: 2461-2461
2025-04-17 17:48:18,251 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:18,251 - INFO - 正在计算异常分数...
2025-04-17 17:48:18,251 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:18,251 - INFO - 正在为时间段 2461-2461 生成可视化
2025-04-17 17:48:18,251 - INFO - 正在为时间段 2461-2461 生成异常图可视化
2025-04-17 17:48:18,251 - INFO - 单个点位异常段 2461-2461，扩展为 2457-2461 (window_size=5)
2025-04-17 17:48:18,252 - DEBUG - 边统计: 正常边 84 条, 异常边 6 条
2025-04-17 17:48:18,305 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_11_2461_2461.png
2025-04-17 17:48:18,613 - INFO - 成功保存时间段 2461-2461 的可视化结果
2025-04-17 17:48:18,614 - INFO - 
正在处理时间段 13/77: 2506-2506
2025-04-17 17:48:18,614 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11}
2025-04-17 17:48:18,614 - INFO - 正在计算异常分数...
2025-04-17 17:48:18,614 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:18,614 - INFO - 正在为时间段 2506-2506 生成可视化
2025-04-17 17:48:18,614 - INFO - 正在为时间段 2506-2506 生成异常图可视化
2025-04-17 17:48:18,614 - INFO - 单个点位异常段 2506-2506，扩展为 2502-2506 (window_size=5)
2025-04-17 17:48:18,615 - DEBUG - 边统计: 正常边 88 条, 异常边 2 条
2025-04-17 17:48:18,668 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_12_2506_2506.png
2025-04-17 17:48:18,978 - INFO - 成功保存时间段 2506-2506 的可视化结果
2025-04-17 17:48:18,978 - INFO - 
正在处理时间段 14/77: 2515-2515
2025-04-17 17:48:18,978 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11}
2025-04-17 17:48:18,978 - INFO - 正在计算异常分数...
2025-04-17 17:48:18,978 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:18,978 - INFO - 正在为时间段 2515-2515 生成可视化
2025-04-17 17:48:18,978 - INFO - 正在为时间段 2515-2515 生成异常图可视化
2025-04-17 17:48:18,978 - INFO - 单个点位异常段 2515-2515，扩展为 2511-2515 (window_size=5)
2025-04-17 17:48:18,979 - DEBUG - 边统计: 正常边 68 条, 异常边 22 条
2025-04-17 17:48:19,031 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_13_2515_2515.png
2025-04-17 17:48:19,343 - INFO - 成功保存时间段 2515-2515 的可视化结果
2025-04-17 17:48:19,343 - INFO - 
正在处理时间段 15/77: 2520-2520
2025-04-17 17:48:19,343 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11}
2025-04-17 17:48:19,343 - INFO - 正在计算异常分数...
2025-04-17 17:48:19,343 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:19,343 - INFO - 正在为时间段 2520-2520 生成可视化
2025-04-17 17:48:19,343 - INFO - 正在为时间段 2520-2520 生成异常图可视化
2025-04-17 17:48:19,343 - INFO - 单个点位异常段 2520-2520，扩展为 2516-2520 (window_size=5)
2025-04-17 17:48:19,344 - DEBUG - 边统计: 正常边 74 条, 异常边 16 条
2025-04-17 17:48:19,397 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_14_2520_2520.png
2025-04-17 17:48:19,716 - INFO - 成功保存时间段 2520-2520 的可视化结果
2025-04-17 17:48:19,716 - INFO - 
正在处理时间段 16/77: 2796-2808
2025-04-17 17:48:19,716 - INFO - 该时间段的真实异常节点: {6, 7, 8, 9, 10, 11}
2025-04-17 17:48:19,716 - INFO - 正在计算异常分数...
2025-04-17 17:48:19,721 - INFO - 检测到的异常节点: {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15}
2025-04-17 17:48:19,721 - INFO - 正在为时间段 2796-2808 生成可视化
2025-04-17 17:48:19,721 - INFO - 正在为时间段 2796-2808 生成异常图可视化
2025-04-17 17:48:19,722 - DEBUG - 边统计: 正常边 78 条, 异常边 12 条
2025-04-17 17:48:19,774 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_15_2796_2808.png
2025-04-17 17:48:20,082 - INFO - 成功保存时间段 2796-2808 的可视化结果
2025-04-17 17:48:20,082 - INFO - 
正在处理时间段 17/77: 3276-3277
2025-04-17 17:48:20,082 - INFO - 该时间段的真实异常节点: {12}
2025-04-17 17:48:20,082 - INFO - 正在计算异常分数...
2025-04-17 17:48:20,082 - INFO - 检测到的异常节点: set()
2025-04-17 17:48:20,082 - INFO - 正在为时间段 3276-3277 生成可视化
2025-04-17 17:48:20,082 - INFO - 正在为时间段 3276-3277 生成异常图可视化
2025-04-17 17:48:20,083 - DEBUG - 边统计: 正常边 0 条, 异常边 74 条
2025-04-17 17:48:20,137 - DEBUG - 正在保存可视化结果到 ./visual/els/neighbor_corr_threshold/deviation/els-1/seg_16_3276_3277.png
