2025-05-07 23:36:54,998 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='machine', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0. , 0. , 0.1, 0.2, 0.2, 0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.6, 0.6,
       0.6]), neighbor_selection='corr_threshold', score_modes=['value_times_range'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/machine/neighbor_corr_threshold', visual_dir='./visual/machine/neighbor_corr_threshold', num_workers=36, gif_duration=500)
2025-05-07 23:36:54,998 - INFO - 当前评分模式: ['value_times_range']
2025-05-07 23:36:54,998 - INFO - 
==================================================
2025-05-07 23:36:54,998 - INFO - 开始执行网格搜索...
2025-05-07 23:36:55,002 - INFO - [machine-1-1] Starting grid search...
2025-05-07 23:37:41,167 - INFO - [machine-1-1.txt] mode=value_times_range, corr_threshold=0.0, threshold=0.0, P=0.4333, R=0.8228, F1=0.5677
2025-05-08 00:29:34,793 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.5, P=0.2426, R=0.8507, F1=0.3775
2025-05-08 00:29:47,698 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.4, threshold=7.0, P=0.2426, R=0.8507, F1=0.3775
2025-05-08 00:29:47,699 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.0, P=0.2405, R=0.8507, F1=0.3750
2025-05-08 00:29:47,699 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.4, threshold=0.5, P=0.2405, R=0.8507, F1=0.3750
2025-05-08 00:29:47,699 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.0, P=0.2405, R=0.8507, F1=0.3750
2025-05-08 00:29:47,699 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.4, threshold=1.5, P=0.2405, R=0.8507, F1=0.3750
2025-05-08 00:29:47,699 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.0, P=0.2415, R=0.8507, F1=0.3762
2025-05-08 00:29:54,694 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.4, threshold=2.5, P=0.2415, R=0.8507, F1=0.3762
2025-05-08 00:29:54,694 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.0, P=0.2415, R=0.8507, F1=0.3762
2025-05-08 00:29:54,695 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.4, threshold=3.5, P=0.2415, R=0.8507, F1=0.3762
2025-05-08 00:29:56,735 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.0, P=0.2415, R=0.8507, F1=0.3762
2025-05-08 00:29:56,735 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.4, threshold=4.5, P=0.2415, R=0.8507, F1=0.3762
2025-05-08 00:29:56,736 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.4, threshold=5.0, P=0.2415, R=0.8507, F1=0.3762
2025-05-08 00:29:56,736 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.4, threshold=5.5, P=0.2426, R=0.8507, F1=0.3775
2025-05-08 00:29:56,736 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.0, P=0.2426, R=0.8507, F1=0.3775
2025-05-08 00:29:56,736 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.4, threshold=6.5, P=0.2426, R=0.8507, F1=0.3775
2025-05-08 00:29:56,736 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.4, threshold=7.0, P=0.2426, R=0.8507, F1=0.3775
2025-05-08 00:29:56,736 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.5, threshold=0.0, P=0.2500, R=0.8358, F1=0.3849
2025-05-08 00:29:56,736 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.5, threshold=0.5, P=0.2500, R=0.8358, F1=0.3849
2025-05-08 00:29:56,736 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.5, threshold=1.0, P=0.2500, R=0.8209, F1=0.3833
2025-05-08 00:30:01,181 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.5, threshold=1.5, P=0.2500, R=0.8209, F1=0.3833
2025-05-08 00:30:01,833 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.5, threshold=2.0, P=0.2523, R=0.8209, F1=0.3860
2025-05-08 00:30:01,833 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.5, threshold=2.5, P=0.2523, R=0.8209, F1=0.3860
2025-05-08 00:30:02,056 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.5, threshold=3.0, P=0.2512, R=0.8060, F1=0.3830
2025-05-08 00:30:02,056 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.5, threshold=3.5, P=0.2535, R=0.8060, F1=0.3857
2025-05-08 00:30:02,056 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.5, threshold=4.0, P=0.2559, R=0.8060, F1=0.3885
2025-05-08 00:30:02,057 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.5, threshold=4.5, P=0.2584, R=0.8060, F1=0.3913
2025-05-08 00:30:08,248 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.5, threshold=5.0, P=0.2584, R=0.8060, F1=0.3913
2025-05-08 00:30:08,249 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.5, threshold=5.5, P=0.2621, R=0.8060, F1=0.3956
2025-05-08 00:30:08,249 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.5, threshold=6.0, P=0.2647, R=0.8060, F1=0.3985
2025-05-08 00:30:08,249 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.5, threshold=6.5, P=0.2660, R=0.8060, F1=0.4000
2025-05-08 00:30:12,469 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.5, threshold=7.0, P=0.2687, R=0.8060, F1=0.4030
2025-05-08 00:30:15,127 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.0, P=0.2535, R=0.8060, F1=0.3857
2025-05-08 00:30:15,128 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.5, P=0.2535, R=0.8060, F1=0.3857
2025-05-08 00:30:17,666 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.0, P=0.2524, R=0.7761, F1=0.3810
2025-05-08 00:30:17,666 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.5, P=0.2500, R=0.7612, F1=0.3764
2025-05-08 00:30:17,666 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.0, P=0.2525, R=0.7612, F1=0.3792
2025-05-08 00:30:20,268 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.5, P=0.2563, R=0.7612, F1=0.3835
2025-05-08 00:30:22,127 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.0, P=0.2551, R=0.7463, F1=0.3802
2025-05-08 00:30:23,482 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.5, P=0.2577, R=0.7463, F1=0.3831
2025-05-08 00:30:23,483 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.0, P=0.2604, R=0.7463, F1=0.3861
2025-05-08 00:30:23,483 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.5, P=0.2632, R=0.7463, F1=0.3891
2025-05-08 00:30:28,639 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.0, P=0.2595, R=0.7164, F1=0.3810
2025-05-08 00:30:28,640 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.5, P=0.2527, R=0.6866, F1=0.3695
2025-05-08 00:30:28,640 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.0, P=0.2556, R=0.6866, F1=0.3725
2025-05-08 00:30:28,640 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.5, P=0.2570, R=0.6866, F1=0.3740
2025-05-08 00:30:30,474 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=7.0, P=0.2616, R=0.6716, F1=0.3766
2025-05-08 00:30:38,697 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.0, P=0.2535, R=0.8060, F1=0.3857
2025-05-08 00:30:38,698 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.5, P=0.2535, R=0.8060, F1=0.3857
2025-05-08 00:30:38,698 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.0, P=0.2524, R=0.7761, F1=0.3810
2025-05-08 00:30:38,698 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.5, P=0.2500, R=0.7612, F1=0.3764
2025-05-08 00:30:38,699 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.0, P=0.2525, R=0.7612, F1=0.3792
2025-05-08 00:30:38,699 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.5, P=0.2563, R=0.7612, F1=0.3835
2025-05-08 00:30:38,699 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.0, P=0.2551, R=0.7463, F1=0.3802
2025-05-08 00:30:38,699 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.5, P=0.2577, R=0.7463, F1=0.3831
2025-05-08 00:30:44,916 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.0, P=0.2604, R=0.7463, F1=0.3861
2025-05-08 00:30:44,917 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.5, P=0.2632, R=0.7463, F1=0.3891
2025-05-08 00:30:44,968 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.0, P=0.2595, R=0.7164, F1=0.3810
2025-05-08 00:30:44,968 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.5, P=0.2527, R=0.6866, F1=0.3695
2025-05-08 00:30:44,968 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.0, P=0.2556, R=0.6866, F1=0.3725
2025-05-08 00:30:44,969 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.5, P=0.2570, R=0.6866, F1=0.3740
2025-05-08 00:30:44,969 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=7.0, P=0.2616, R=0.6716, F1=0.3766
2025-05-08 00:30:48,540 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.0, P=0.2535, R=0.8060, F1=0.3857
2025-05-08 00:30:48,541 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=0.5, P=0.2535, R=0.8060, F1=0.3857
2025-05-08 00:30:48,541 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.0, P=0.2524, R=0.7761, F1=0.3810
2025-05-08 00:30:48,541 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=1.5, P=0.2500, R=0.7612, F1=0.3764
2025-05-08 00:30:48,541 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.0, P=0.2525, R=0.7612, F1=0.3792
2025-05-08 00:30:48,541 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=2.5, P=0.2563, R=0.7612, F1=0.3835
2025-05-08 00:30:48,541 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.0, P=0.2551, R=0.7463, F1=0.3802
2025-05-08 00:30:51,247 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=3.5, P=0.2577, R=0.7463, F1=0.3831
2025-05-08 00:30:51,248 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.0, P=0.2604, R=0.7463, F1=0.3861
2025-05-08 00:30:51,248 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=4.5, P=0.2632, R=0.7463, F1=0.3891
2025-05-08 00:30:52,293 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.0, P=0.2595, R=0.7164, F1=0.3810
2025-05-08 00:30:52,294 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=5.5, P=0.2527, R=0.6866, F1=0.3695
2025-05-08 00:30:52,575 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.0, P=0.2556, R=0.6866, F1=0.3725
2025-05-08 00:30:55,475 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=6.5, P=0.2570, R=0.6866, F1=0.3740
2025-05-08 00:30:55,476 - INFO - [machine-2-2.txt] mode=value_times_range, corr_threshold=0.6, threshold=7.0, P=0.2616, R=0.6716, F1=0.3766
2025-05-08 00:30:55,640 - INFO - [machine-2-8] Starting grid search...
2025-05-08 00:31:47,143 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:47,766 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:50,649 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:50,649 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:50,649 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:53,215 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:53,756 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:53,871 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:53,871 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:53,871 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:53,871 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:53,871 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:53,871 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:53,871 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:53,970 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:54,167 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:54,167 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:54,167 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:54,167 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:54,626 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:54,626 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:54,626 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:54,687 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:54,687 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:54,687 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:54,688 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:54,688 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:54,839 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:54,840 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:54,840 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.0, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:54,840 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:54,840 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:54,840 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:54,840 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:54,840 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:31:54,840 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:00,341 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:11,674 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:11,674 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:11,675 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:11,675 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:11,675 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:11,675 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:13,633 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:13,634 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.1, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:13,634 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:15,191 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:15,192 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:32,135 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:32,136 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:32,136 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:42,782 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:42,783 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:42,783 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:44,443 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:44,443 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:49,791 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:49,792 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:49,793 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:49,793 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:50,061 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:50,062 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:50,676 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:32:50,895 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:33:03,644 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:33:03,645 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=2.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:33:03,645 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:33:03,645 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=3.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:33:03,645 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:33:03,645 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=4.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:33:03,645 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:33:03,645 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=5.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:33:03,645 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:33:03,646 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=6.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:33:03,646 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=7.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:33:03,646 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:33:03,646 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=0.5, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:33:03,646 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.0, P=1.0000, R=0.9118, F1=0.9538
2025-05-08 00:33:03,646 - INFO - [machine-2-8.txt] mode=value_times_range, corr_threshold=0.2, threshold=1.5, P=1.0000, R=0.9118, F1=0.9538
