2025-04-16 12:44:10,746 - INFO - 
 Starting experiment with config: ExperimentConfig(dataset='omi', window_size=5, score_thresholds=array([0. , 0.5, 1. , 1.5, 2. , 2.5, 3. , 3.5, 4. , 4.5, 5. , 5.5, 6. ,
       6.5, 7. ]), topk_range=range(1, 10), corr_threshold_range=array([0.1, 0.2, 0.3, 0.4, 0.5]), neighbor_selection='corr_threshold', score_modes=['range_ratio'], data_dir='./data/processed', label_dir='./data/interpretation_label', log_dir='./log/omi/neighbor_corr_threshold', visual_dir='./visual/omi/neighbor_corr_threshold', num_workers=4, gif_duration=500)
2025-04-16 12:44:10,746 - INFO - 当前评分模式: ['range_ratio']
2025-04-16 12:44:10,746 - INFO - 
==================================================
2025-04-16 12:44:10,747 - INFO - 开始执行网格搜索...
2025-04-16 12:44:10,749 - INFO - [omi-1] Starting grid search...
2025-04-16 12:44:13,872 - INFO - [omi-1.txt] mode=range_ratio, corr_threshold=0.1, threshold=0.0, P=0.7395, R=0.9888, F1=0.8462
2025-04-16 12:54:39,228 - INFO - 已计算 136 条边的统计量
2025-04-16 12:54:39,228 - INFO - 为每个节点使用相关系数阈值 >= 0.5 的邻居
2025-04-16 12:54:39,228 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_corr_threshold\range_ratio\omi-10
2025-04-16 12:54:39,229 - INFO - 在数据集中发现 8 个异常时间段
2025-04-16 12:54:39,229 - INFO - 
正在处理时间段 1/8: 740-780
2025-04-16 12:54:39,230 - INFO - 该时间段的真实异常节点: {2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:54:39,230 - INFO - 正在计算异常分数...
2025-04-16 12:54:39,241 - INFO - 检测到的异常节点: {1, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:54:39,241 - INFO - 正在为时间段 740-780 生成可视化
2025-04-16 12:54:39,241 - INFO - 正在为时间段 740-780 生成异常图可视化
2025-04-16 12:54:39,241 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:54:39,241 - DEBUG - 边统计: 正常边 110 条, 异常边 34 条
2025-04-16 12:54:39,241 - INFO - 时间段 740-780 的节点检测统计: 真阳性=13, 假阳性=1, 假阴性=3, 正常节点=2
2025-04-16 12:54:39,321 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-10\seg_0_740_780.png
2025-04-16 12:54:39,403 - INFO - 成功保存时间段 740-780 的可视化结果
2025-04-16 12:54:39,403 - INFO - 
正在处理时间段 2/8: 1345-1406
2025-04-16 12:54:39,403 - INFO - 该时间段的真实异常节点: {7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-16 12:54:39,403 - INFO - 正在计算异常分数...
2025-04-16 12:54:39,419 - INFO - 检测到的异常节点: {1, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:54:39,419 - INFO - 正在为时间段 1345-1406 生成可视化
2025-04-16 12:54:39,420 - INFO - 正在为时间段 1345-1406 生成异常图可视化
2025-04-16 12:54:39,420 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:54:39,420 - DEBUG - 边统计: 正常边 140 条, 异常边 4 条
2025-04-16 12:54:39,420 - INFO - 时间段 1345-1406 的节点检测统计: 真阳性=10, 假阳性=4, 假阴性=1, 正常节点=4
2025-04-16 12:54:39,501 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-10\seg_1_1345_1406.png
2025-04-16 12:54:39,577 - INFO - 成功保存时间段 1345-1406 的可视化结果
2025-04-16 12:54:39,577 - INFO - 
正在处理时间段 3/8: 2224-2272
2025-04-16 12:54:39,578 - INFO - 该时间段的真实异常节点: {4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:54:39,578 - INFO - 正在计算异常分数...
2025-04-16 12:54:39,591 - INFO - 检测到的异常节点: {6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:54:39,591 - INFO - 正在为时间段 2224-2272 生成可视化
2025-04-16 12:54:39,591 - INFO - 正在为时间段 2224-2272 生成异常图可视化
2025-04-16 12:54:39,591 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:54:39,591 - DEBUG - 边统计: 正常边 142 条, 异常边 2 条
2025-04-16 12:54:39,591 - INFO - 时间段 2224-2272 的节点检测统计: 真阳性=12, 假阳性=1, 假阴性=3, 正常节点=3
2025-04-16 12:54:39,685 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-10\seg_2_2224_2272.png
2025-04-16 12:54:39,775 - INFO - 成功保存时间段 2224-2272 的可视化结果
2025-04-16 12:54:39,775 - INFO - 
正在处理时间段 4/8: 2514-2592
2025-04-16 12:54:39,775 - INFO - 该时间段的真实异常节点: {16, 4}
2025-04-16 12:54:39,775 - INFO - 正在计算异常分数...
2025-04-16 12:54:39,798 - INFO - 检测到的异常节点: {6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:54:39,798 - INFO - 正在为时间段 2514-2592 生成可视化
2025-04-16 12:54:39,798 - INFO - 正在为时间段 2514-2592 生成异常图可视化
2025-04-16 12:54:39,799 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:54:39,799 - DEBUG - 边统计: 正常边 144 条, 异常边 0 条
2025-04-16 12:54:39,799 - INFO - 时间段 2514-2592 的节点检测统计: 真阳性=1, 假阳性=12, 假阴性=1, 正常节点=5
2025-04-16 12:54:39,877 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-10\seg_3_2514_2592.png
2025-04-16 12:54:39,955 - INFO - 成功保存时间段 2514-2592 的可视化结果
2025-04-16 12:54:39,955 - INFO - 
正在处理时间段 5/8: 2733-2778
2025-04-16 12:54:39,956 - INFO - 该时间段的真实异常节点: {11, 14, 15}
2025-04-16 12:54:39,956 - INFO - 正在计算异常分数...
2025-04-16 12:54:39,968 - INFO - 检测到的异常节点: {7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:54:39,968 - INFO - 正在为时间段 2733-2778 生成可视化
2025-04-16 12:54:39,968 - INFO - 正在为时间段 2733-2778 生成异常图可视化
2025-04-16 12:54:39,968 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:54:39,969 - DEBUG - 边统计: 正常边 122 条, 异常边 2 条
2025-04-16 12:54:39,969 - INFO - 时间段 2733-2778 的节点检测统计: 真阳性=3, 假阳性=9, 假阴性=0, 正常节点=7
2025-04-16 12:54:40,053 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-10\seg_4_2733_2778.png
2025-04-16 12:54:40,133 - INFO - 成功保存时间段 2733-2778 的可视化结果
2025-04-16 12:54:40,133 - INFO - 
正在处理时间段 6/8: 3401-3405
2025-04-16 12:54:40,134 - INFO - 该时间段的真实异常节点: {1}
2025-04-16 12:54:40,134 - INFO - 正在计算异常分数...
2025-04-16 12:54:40,135 - INFO - 检测到的异常节点: set()
2025-04-16 12:54:40,135 - INFO - 正在为时间段 3401-3405 生成可视化
2025-04-16 12:54:40,135 - INFO - 正在为时间段 3401-3405 生成异常图可视化
2025-04-16 12:54:40,135 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:54:40,135 - DEBUG - 边统计: 正常边 144 条, 异常边 0 条
2025-04-16 12:54:40,135 - INFO - 时间段 3401-3405 的节点检测统计: 真阳性=0, 假阳性=0, 假阴性=1, 正常节点=18
2025-04-16 12:54:40,222 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-10\seg_5_3401_3405.png
2025-04-16 12:54:40,377 - INFO - 成功保存时间段 3401-3405 的可视化结果
2025-04-16 12:54:40,377 - INFO - 
正在处理时间段 7/8: 3414-3459
2025-04-16 12:54:40,377 - INFO - 该时间段的真实异常节点: {8}
2025-04-16 12:54:40,377 - INFO - 正在计算异常分数...
2025-04-16 12:54:40,389 - INFO - 检测到的异常节点: {1, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:54:40,389 - INFO - 正在为时间段 3414-3459 生成可视化
2025-04-16 12:54:40,389 - INFO - 正在为时间段 3414-3459 生成异常图可视化
2025-04-16 12:54:40,389 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:54:40,389 - DEBUG - 边统计: 正常边 128 条, 异常边 16 条
2025-04-16 12:54:40,389 - INFO - 时间段 3414-3459 的节点检测统计: 真阳性=1, 假阳性=13, 假阴性=0, 正常节点=5
2025-04-16 12:54:40,472 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-10\seg_6_3414_3459.png
2025-04-16 12:54:40,560 - INFO - 成功保存时间段 3414-3459 的可视化结果
2025-04-16 12:54:40,560 - INFO - 
正在处理时间段 8/8: 3700-3744
2025-04-16 12:54:40,560 - INFO - 该时间段的真实异常节点: {7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18}
2025-04-16 12:54:40,560 - INFO - 正在计算异常分数...
2025-04-16 12:54:40,571 - INFO - 检测到的异常节点: {1, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:54:40,571 - INFO - 正在为时间段 3700-3744 生成可视化
2025-04-16 12:54:40,572 - INFO - 正在为时间段 3700-3744 生成异常图可视化
2025-04-16 12:54:40,572 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:54:40,572 - DEBUG - 边统计: 正常边 134 条, 异常边 10 条
2025-04-16 12:54:40,572 - INFO - 时间段 3700-3744 的节点检测统计: 真阳性=11, 假阳性=3, 假阴性=1, 正常节点=4
2025-04-16 12:54:40,650 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-10\seg_7_3700_3744.png
2025-04-16 12:54:40,733 - INFO - 成功保存时间段 3700-3744 的可视化结果
2025-04-16 12:54:40,733 - INFO - 正在从 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-10 中的图像创建GIF
2025-04-16 12:54:40,954 - INFO - GIF已保存到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-10\omi-10.gif
2025-04-16 12:54:40,954 - INFO - 
==================================================
2025-04-16 12:54:40,954 - INFO - 开始数据集可视化: omi-11
2025-04-16 12:54:40,954 - INFO - 使用参数: 评分模式=range_ratio, corr_threshold=0.4, 阈值=7.0
2025-04-16 12:54:40,954 - INFO - ==================================================

2025-04-16 12:54:40,955 - INFO - 正在加载数据集 omi-11 的数据
2025-04-16 12:54:40,956 - INFO - 数据加载成功。训练集形状: (8640, 19), 测试集形状: (4320, 19)
2025-04-16 12:54:40,956 - INFO - 正在计算边缘统计量...
2025-04-16 12:54:42,768 - INFO - 已计算 153 条边的统计量
2025-04-16 12:54:42,768 - INFO - 为每个节点使用相关系数阈值 >= 0.4 的邻居
2025-04-16 12:54:42,769 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_corr_threshold\range_ratio\omi-11
2025-04-16 12:54:42,770 - INFO - 在数据集中发现 9 个异常时间段
2025-04-16 12:54:42,770 - INFO - 
正在处理时间段 1/9: 738-755
2025-04-16 12:54:42,770 - INFO - 该时间段的真实异常节点: {2}
2025-04-16 12:54:42,770 - INFO - 正在计算异常分数...
2025-04-16 12:54:42,777 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:54:42,777 - INFO - 正在为时间段 738-755 生成可视化
2025-04-16 12:54:42,777 - INFO - 正在为时间段 738-755 生成异常图可视化
2025-04-16 12:54:42,777 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:54:42,779 - DEBUG - 边统计: 正常边 230 条, 异常边 0 条
2025-04-16 12:54:42,779 - INFO - 时间段 738-755 的节点检测统计: 真阳性=0, 假阳性=15, 假阴性=1, 正常节点=3
2025-04-16 12:54:42,864 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-11\seg_0_738_755.png
2025-04-16 12:54:42,949 - INFO - 成功保存时间段 738-755 的可视化结果
2025-04-16 12:54:42,950 - INFO - 
正在处理时间段 2/9: 757-815
2025-04-16 12:54:42,950 - INFO - 该时间段的真实异常节点: set()
2025-04-16 12:54:42,950 - INFO - 正在计算异常分数...
2025-04-16 12:54:42,978 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:54:42,978 - INFO - 正在为时间段 757-815 生成可视化
2025-04-16 12:54:42,978 - INFO - 正在为时间段 757-815 生成异常图可视化
2025-04-16 12:54:42,978 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:54:42,978 - DEBUG - 边统计: 正常边 238 条, 异常边 24 条
2025-04-16 12:54:42,978 - INFO - 时间段 757-815 的节点检测统计: 真阳性=0, 假阳性=17, 假阴性=0, 正常节点=2
2025-04-16 12:54:43,061 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-11\seg_1_757_815.png
2025-04-16 12:54:43,139 - INFO - 成功保存时间段 757-815 的可视化结果
2025-04-16 12:54:43,139 - INFO - 
正在处理时间段 3/9: 1366-1375
2025-04-16 12:54:43,139 - INFO - 该时间段的真实异常节点: {4, 5, 8, 17, 19}
2025-04-16 12:54:43,139 - INFO - 正在计算异常分数...
2025-04-16 12:54:43,142 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:54:43,142 - INFO - 正在为时间段 1366-1375 生成可视化
2025-04-16 12:54:43,142 - INFO - 正在为时间段 1366-1375 生成异常图可视化
2025-04-16 12:54:43,143 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:54:43,143 - DEBUG - 边统计: 正常边 200 条, 异常边 62 条
2025-04-16 12:54:43,143 - INFO - 时间段 1366-1375 的节点检测统计: 真阳性=5, 假阳性=12, 假阴性=0, 正常节点=2
2025-04-16 12:54:43,222 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-11\seg_2_1366_1375.png
2025-04-16 12:54:43,303 - INFO - 成功保存时间段 1366-1375 的可视化结果
2025-04-16 12:54:43,303 - INFO - 
正在处理时间段 4/9: 2301-2314
2025-04-16 12:54:43,303 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-16 12:54:43,303 - INFO - 正在计算异常分数...
2025-04-16 12:54:43,308 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:54:43,308 - INFO - 正在为时间段 2301-2314 生成可视化
2025-04-16 12:54:43,308 - INFO - 正在为时间段 2301-2314 生成异常图可视化
2025-04-16 12:54:43,308 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:54:43,309 - DEBUG - 边统计: 正常边 222 条, 异常边 40 条
2025-04-16 12:54:43,309 - INFO - 时间段 2301-2314 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
2025-04-16 12:54:43,388 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-11\seg_3_2301_2314.png
2025-04-16 12:54:43,469 - INFO - 成功保存时间段 2301-2314 的可视化结果
2025-04-16 12:54:43,469 - INFO - 
正在处理时间段 5/9: 2365-2381
2025-04-16 12:54:43,470 - INFO - 该时间段的真实异常节点: {19}
2025-04-16 12:54:43,470 - INFO - 正在计算异常分数...
2025-04-16 12:54:43,476 - INFO - 检测到的异常节点: {4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 17, 18, 19}
2025-04-16 12:54:43,476 - INFO - 正在为时间段 2365-2381 生成可视化
2025-04-16 12:54:43,476 - INFO - 正在为时间段 2365-2381 生成异常图可视化
2025-04-16 12:54:43,476 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:54:43,477 - DEBUG - 边统计: 正常边 168 条, 异常边 42 条
2025-04-16 12:54:43,477 - INFO - 时间段 2365-2381 的节点检测统计: 真阳性=1, 假阳性=12, 假阴性=0, 正常节点=6
2025-04-16 12:54:43,559 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-11\seg_4_2365_2381.png
2025-04-16 12:54:43,642 - INFO - 成功保存时间段 2365-2381 的可视化结果
2025-04-16 12:54:43,642 - INFO - 
正在处理时间段 6/9: 2464-2485
2025-04-16 12:54:43,642 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-16 12:54:43,642 - INFO - 正在计算异常分数...
2025-04-16 12:54:43,651 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:54:43,651 - INFO - 正在为时间段 2464-2485 生成可视化
2025-04-16 12:54:43,651 - INFO - 正在为时间段 2464-2485 生成异常图可视化
2025-04-16 12:54:43,651 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:54:43,652 - DEBUG - 边统计: 正常边 226 条, 异常边 36 条
2025-04-16 12:54:43,652 - INFO - 时间段 2464-2485 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
2025-04-16 12:54:43,736 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-11\seg_5_2464_2485.png
2025-04-16 12:54:43,808 - INFO - 成功保存时间段 2464-2485 的可视化结果
2025-04-16 12:54:43,808 - INFO - 
正在处理时间段 7/9: 2588-2610
2025-04-16 12:54:43,808 - INFO - 该时间段的真实异常节点: {17, 19, 4, 5}
2025-04-16 12:54:43,808 - INFO - 正在计算异常分数...
2025-04-16 12:54:43,818 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:54:43,818 - INFO - 正在为时间段 2588-2610 生成可视化
2025-04-16 12:54:43,818 - INFO - 正在为时间段 2588-2610 生成异常图可视化
2025-04-16 12:54:43,819 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:54:43,819 - DEBUG - 边统计: 正常边 206 条, 异常边 56 条
2025-04-16 12:54:43,819 - INFO - 时间段 2588-2610 的节点检测统计: 真阳性=4, 假阳性=13, 假阴性=0, 正常节点=2
2025-04-16 12:54:43,897 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-11\seg_6_2588_2610.png
2025-04-16 12:54:43,980 - INFO - 成功保存时间段 2588-2610 的可视化结果
2025-04-16 12:54:43,980 - INFO - 
正在处理时间段 8/9: 2650-2675
2025-04-16 12:54:43,980 - INFO - 该时间段的真实异常节点: {19}
2025-04-16 12:54:43,980 - INFO - 正在计算异常分数...
2025-04-16 12:54:43,990 - INFO - 检测到的异常节点: {4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:54:43,990 - INFO - 正在为时间段 2650-2675 生成可视化
2025-04-16 12:54:43,990 - INFO - 正在为时间段 2650-2675 生成异常图可视化
2025-04-16 12:54:43,990 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:54:43,991 - DEBUG - 边统计: 正常边 182 条, 异常边 48 条
2025-04-16 12:54:43,991 - INFO - 时间段 2650-2675 的节点检测统计: 真阳性=1, 假阳性=15, 假阴性=0, 正常节点=3
2025-04-16 12:54:44,072 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-11\seg_7_2650_2675.png
2025-04-16 12:54:44,159 - INFO - 成功保存时间段 2650-2675 的可视化结果
2025-04-16 12:54:44,159 - INFO - 
正在处理时间段 9/9: 3012-3072
2025-04-16 12:54:44,160 - INFO - 该时间段的真实异常节点: {1, 4, 5, 8, 17, 19}
2025-04-16 12:54:44,160 - INFO - 正在计算异常分数...
2025-04-16 12:54:44,190 - INFO - 检测到的异常节点: {1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:54:44,190 - INFO - 正在为时间段 3012-3072 生成可视化
2025-04-16 12:54:44,190 - INFO - 正在为时间段 3012-3072 生成异常图可视化
2025-04-16 12:54:44,190 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:54:44,191 - DEBUG - 边统计: 正常边 262 条, 异常边 0 条
2025-04-16 12:54:44,191 - INFO - 时间段 3012-3072 的节点检测统计: 真阳性=6, 假阳性=11, 假阴性=0, 正常节点=2
2025-04-16 12:54:44,278 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-11\seg_8_3012_3072.png
2025-04-16 12:54:44,360 - INFO - 成功保存时间段 3012-3072 的可视化结果
2025-04-16 12:54:44,361 - INFO - 正在从 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-11 中的图像创建GIF
2025-04-16 12:54:44,606 - INFO - GIF已保存到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-11\omi-11.gif
2025-04-16 12:54:44,607 - INFO - 
==================================================
2025-04-16 12:54:44,607 - INFO - 开始数据集可视化: omi-12
2025-04-16 12:54:44,607 - INFO - 使用参数: 评分模式=range_ratio, corr_threshold=0.4, 阈值=6.0
2025-04-16 12:54:44,607 - INFO - ==================================================

2025-04-16 12:54:44,607 - INFO - 正在加载数据集 omi-12 的数据
2025-04-16 12:54:44,608 - INFO - 数据加载成功。训练集形状: (7291, 19), 测试集形状: (4320, 19)
2025-04-16 12:54:44,608 - INFO - 正在计算边缘统计量...
2025-04-16 12:54:46,002 - INFO - 已计算 133 条边的统计量
2025-04-16 12:54:46,002 - INFO - 为每个节点使用相关系数阈值 >= 0.4 的邻居
2025-04-16 12:54:46,003 - INFO - 可视化结果将保存到: ./visual/omi/neighbor_corr_threshold\range_ratio\omi-12
2025-04-16 12:54:46,003 - INFO - 在数据集中发现 5 个异常时间段
2025-04-16 12:54:46,003 - INFO - 
正在处理时间段 1/5: 740-813
2025-04-16 12:54:46,003 - INFO - 该时间段的真实异常节点: {1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:54:46,003 - INFO - 正在计算异常分数...
2025-04-16 12:54:46,032 - INFO - 检测到的异常节点: {1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19}
2025-04-16 12:54:46,032 - INFO - 正在为时间段 740-813 生成可视化
2025-04-16 12:54:46,032 - INFO - 正在为时间段 740-813 生成异常图可视化
2025-04-16 12:54:46,032 - DEBUG - 创建包含 19 个节点的图结构
2025-04-16 12:54:46,032 - DEBUG - 边统计: 正常边 140 条, 异常边 62 条
2025-04-16 12:54:46,032 - INFO - 时间段 740-813 的节点检测统计: 真阳性=15, 假阳性=0, 假阴性=1, 正常节点=3
2025-04-16 12:54:46,122 - DEBUG - 正在保存可视化结果到 ./visual/omi/neighbor_corr_threshold\range_ratio\omi-12\seg_0_740_813.png
2025-04-16 12:54:46,209 - INFO - 成功保存时间段 740-813 的可视化结果
2025-04-16 12:54:46,209 - INFO - 
正在处理时间段 2/5: 2486-2493
2025-04-16 12:54:46,210 - INFO - 该时间段的真实异常节点: {4, 5}
2025-04-16 12:54:46,210 - INFO - 正在计算异常分数...
2025-04-16 12:54:46,211 - INFO - 检测到的异常节点: {1, 4, 5, 7, 8, 9, 10, 14, 16, 17, 18}
2025-04-16 12:54:46,211 - INFO - 正在为时间段 2486-2493 生成可视化
2025-04-16 12:54:46,212 - INFO - 正在为时间段 2486-2493 生成异常图可视化
2025-04-16 12:54:46,212 - DEBUG - 创建包含 19 个节点的图结构
